ZAVSIFMAT,ZAVMATNAZ,ZAVSIF,ZAVNAZ,KAT_MAT,KATEGORIJA,REGIJA,OBCINA,DAT_OD,DAT_DO,VNOS,OBD_SIF,OBDOBJE,STEV_UCENCEV,DOG_SIF,DOGODEK,VZROK_SIF,VZROK
23115,"ZASEBNI VRTEC - HIŠA OTROK MONTESSORI SVET, zasebni zavod",23116,"ZASEBNI VRTEC - HIŠA OTROK MONTESSORI SVET, zasebni zavod, Poslovna enota vrtca",1010,1010,Savinjska,Celje,03.12.2020,14.12.2020,15.12.2020,1001,1. star. obd.,12,2001,Vzgojno delo poteka po prilagojenem načinu,3004,Sum na okužbo s Covid-19 pri otroku ali več otrocih skupine
232,Osnovna šola Davorina Jenka Cerklje na Gorenjskem,1148,VVE pri OŠ Davorina Jenka Cerklje na Gorenjskem,2010,1010,Gorenjska,Cerklje na Gorenjskem,14.10.2020,18.10.2020,14.10.2020,1002,2. star. obd.,19,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3013,Okužba s Covid-19 pri učitelju
232,Osnovna šola Davorina Jenka Cerklje na Gorenjskem,3561,"Osnovna šola Davorina Jenka Cerklje na Gorenjskem, Podružnica Zalog",2010,2010,Gorenjska,Cerklje na Gorenjskem,14.10.2020,18.10.2020,14.10.2020,1005,2. razred,17,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3013,Okužba s Covid-19 pri učitelju
233,Osnovna šola Šenčur,1126,"Osnovna šola Šenčur, Enota Vrtec",2010,1010,Gorenjska,Šenčur,04.01.2021,14.01.2021,08.01.2021,1002,2. star. obd.,6,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3010,Sum na okužbo s Covid-19 pri drugem strokovnem delavcu
233,Osnovna šola Šenčur,1126,"Osnovna šola Šenčur, Enota Vrtec",2010,1010,Gorenjska,Šenčur,04.01.2021,14.01.2021,08.01.2021,1002,2. star. obd.,6,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3013,Okužba s Covid-19 pri učitelju
235,Osnovna šola dr. Mihajla Rostoharja Krško,235,Osnovna šola dr. Mihajla Rostoharja Krško,2020,2020,Posavska,Krško,18.01.2021,28.01.2021,19.01.2021,1014,2. razred,2,2006,Karantena za celoten oddelek - pouk poteka na daljavo,3021,Okužba s Covid-19 pri učitelju
235,Osnovna šola dr. Mihajla Rostoharja Krško,235,Osnovna šola dr. Mihajla Rostoharja Krško,2020,2020,Posavska,Krško,18.01.2021,28.01.2021,19.01.2021,1015,3. razred,3,2006,Karantena za celoten oddelek - pouk poteka na daljavo,3021,Okužba s Covid-19 pri učitelju
235,Osnovna šola dr. Mihajla Rostoharja Krško,235,Osnovna šola dr. Mihajla Rostoharja Krško,2020,2020,Posavska,Krško,18.01.2021,28.01.2021,19.01.2021,1024,III. stopnja,5,2006,Karantena za celoten oddelek - pouk poteka na daljavo,3021,Okužba s Covid-19 pri učitelju
235,Osnovna šola dr. Mihajla Rostoharja Krško,235,Osnovna šola dr. Mihajla Rostoharja Krško,2020,2020,Posavska,Krško,18.01.2021,28.01.2021,19.01.2021,1024,III. stopnja,5,2006,Karantena za celoten oddelek - pouk poteka na daljavo,3021,Okužba s Covid-19 pri učitelju
235,Osnovna šola dr. Mihajla Rostoharja Krško,235,Osnovna šola dr. Mihajla Rostoharja Krško,2020,2020,Posavska,Krško,18.01.2021,28.01.2021,20.01.2021,1026,V. stopnja,8,2006,Karantena za celoten oddelek - pouk poteka na daljavo,3021,Okužba s Covid-19 pri učitelju
235,Osnovna šola dr. Mihajla Rostoharja Krško,235,Osnovna šola dr. Mihajla Rostoharja Krško,2020,2020,Posavska,Krško,22.01.2021,01.02.2021,22.01.2021,1016,4. razred,10,2006,Karantena za celoten oddelek - pouk poteka na daljavo,3021,Okužba s Covid-19 pri učitelju
237,Osnovna šola Leskovec pri Krškem,237,Osnovna šola Leskovec pri Krškem,2010,2010,Posavska,Krško,09.10.2020,14.10.2020,09.10.2020,1004,1. razred,16,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3016,Okužba s Covid-19 pri učencu ali več učencih oddelka
237,Osnovna šola Leskovec pri Krškem,237,Osnovna šola Leskovec pri Krškem,2010,2010,Posavska,Krško,09.10.2020,14.10.2020,09.10.2020,1004,1. razred,17,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3016,Okužba s Covid-19 pri učencu ali več učencih oddelka
237,Osnovna šola Leskovec pri Krškem,237,Osnovna šola Leskovec pri Krškem,2010,2010,Posavska,Krško,23.10.2020,01.11.2020,23.10.2020,1007,4. razred,20,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3013,Okužba s Covid-19 pri učitelju
237,Osnovna šola Leskovec pri Krškem,3659,"Osnovna šola Leskovec pri Krškem, Enota vrtec",2010,1010,Posavska,Krško,18.11.2020,22.11.2020,18.11.2020,1002,2. star. obd.,8,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3013,Okužba s Covid-19 pri učitelju
23,Gimnazija Ledina,23,Gimnazija Ledina,3010,3010,Osrednjeslovenska,Ljubljana,07.10.2020,11.10.2020,07.10.2020,1028,1. letnik,31,2008,Karantena za celoten oddelek - pouk poteka na daljavo,3032,Okužba s Covid-19 pri dijaku ali več dijakih oddelka
23,Gimnazija Ledina,23,Gimnazija Ledina,3010,3010,Osrednjeslovenska,Ljubljana,07.10.2020,12.10.2020,07.10.2020,1030,3. letnik,30,2008,Karantena za celoten oddelek - pouk poteka na daljavo,3032,Okužba s Covid-19 pri dijaku ali več dijakih oddelka
23,Gimnazija Ledina,23,Gimnazija Ledina,3010,3010,Osrednjeslovenska,Ljubljana,09.10.2020,14.10.2020,09.10.2020,1028,1. letnik,30,2008,Karantena za celoten oddelek - pouk poteka na daljavo,3032,Okužba s Covid-19 pri dijaku ali več dijakih oddelka
23,Gimnazija Ledina,23,Gimnazija Ledina,3010,3010,Osrednjeslovenska,Ljubljana,09.10.2020,14.10.2020,09.10.2020,1031,4. letnik,30,2008,Karantena za celoten oddelek - pouk poteka na daljavo,3032,Okužba s Covid-19 pri dijaku ali več dijakih oddelka
23,Gimnazija Ledina,23,Gimnazija Ledina,3010,3010,Osrednjeslovenska,Ljubljana,12.10.2020,17.10.2020,12.10.2020,1028,1. letnik,31,2008,Karantena za celoten oddelek - pouk poteka na daljavo,3032,Okužba s Covid-19 pri dijaku ali več dijakih oddelka
23,Gimnazija Ledina,23,Gimnazija Ledina,3010,3010,Osrednjeslovenska,Ljubljana,13.09.2020,18.10.2020,13.10.2020,1029,2. letnik,29,2008,Karantena za celoten oddelek - pouk poteka na daljavo,3032,Okužba s Covid-19 pri dijaku ali več dijakih oddelka
23,Gimnazija Ledina,23,Gimnazija Ledina,3010,3010,Osrednjeslovenska,Ljubljana,13.09.2020,27.09.2020,15.09.2020,1031,4. letnik,31,2008,Karantena za celoten oddelek - pouk poteka na daljavo,3032,Okužba s Covid-19 pri dijaku ali več dijakih oddelka
23,Gimnazija Ledina,23,Gimnazija Ledina,3010,3010,Osrednjeslovenska,Ljubljana,13.09.2020,27.09.2020,15.09.2020,1031,4. letnik,12,2008,Karantena za celoten oddelek - pouk poteka na daljavo,3032,Okužba s Covid-19 pri dijaku ali več dijakih oddelka
23,Gimnazija Ledina,23,Gimnazija Ledina,3010,3010,Osrednjeslovenska,Ljubljana,15.10.2020,18.10.2020,16.10.2020,1028,1. letnik,30,2008,Karantena za celoten oddelek - pouk poteka na daljavo,3032,Okužba s Covid-19 pri dijaku ali več dijakih oddelka
23,Gimnazija Ledina,23,Gimnazija Ledina,3010,3010,Osrednjeslovenska,Ljubljana,15.10.2020,18.10.2020,16.10.2020,1029,2. letnik,30,2008,Karantena za celoten oddelek - pouk poteka na daljavo,3032,Okužba s Covid-19 pri dijaku ali več dijakih oddelka
23,Gimnazija Ledina,23,Gimnazija Ledina,3010,3010,Osrednjeslovenska,Ljubljana,16.09.2020,18.10.2020,16.10.2020,1030,3. letnik,31,2008,Karantena za celoten oddelek - pouk poteka na daljavo,3032,Okužba s Covid-19 pri dijaku ali več dijakih oddelka
23,Gimnazija Ledina,23,Gimnazija Ledina,3010,3010,Osrednjeslovenska,Ljubljana,16.09.2020,20.09.2020,17.09.2020,1030,3. letnik,13,2008,Karantena za celoten oddelek - pouk poteka na daljavo,3032,Okužba s Covid-19 pri dijaku ali več dijakih oddelka
23,Gimnazija Ledina,23,Gimnazija Ledina,3010,3010,Osrednjeslovenska,Ljubljana,16.09.2020,21.09.2020,16.10.2020,1030,3. letnik,29,2008,Karantena za celoten oddelek - pouk poteka na daljavo,3032,Okužba s Covid-19 pri dijaku ali več dijakih oddelka
23,Gimnazija Ledina,23,Gimnazija Ledina,3010,3010,Osrednjeslovenska,Ljubljana,16.09.2020,25.09.2020,21.09.2020,1031,4. letnik,26,2008,Karantena za celoten oddelek - pouk poteka na daljavo,3032,Okužba s Covid-19 pri dijaku ali več dijakih oddelka
23,Gimnazija Ledina,23,Gimnazija Ledina,3010,3010,Osrednjeslovenska,Ljubljana,17.09.2020,26.09.2020,21.09.2020,1030,3. letnik,25,2008,Karantena za celoten oddelek - pouk poteka na daljavo,3032,Okužba s Covid-19 pri dijaku ali več dijakih oddelka
24015,Zasebni vrtec Viljem Julijan,24015,Zasebni vrtec Viljem Julijan,1010,1010,Savinjska,Šentjur,24.09.2020,30.09.2020,24.09.2020,1003,Komb. 1. in 2. star. obd.,14,2002,Otroci oddelka so v domači karanteni,3005,Okužba s Covid-19 pri vzgojitelju
240,Osnovna šola XIV. divizije Senovo,240,Osnovna šola XIV. divizije Senovo,2010,2010,Posavska,Krško,22.10.2020,23.10.2020,23.10.2020,1007,4. razred,15,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3012,Sum na okužbo s Covid-19 pri učencu ali več učencih oddelka
242,Osnovna šola Jožeta Gorjupa Kostanjevica na Krki,1232,"Osnovna šola Jožeta Gorjupa Kostanjevica na Krki, enota Vrtec",2010,1010,Posavska,Kostanjevica na Krki,16.12.2020,26.12.2020,20.12.2020,1002,2. star. obd.,17,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3016,Okužba s Covid-19 pri učencu ali več učencih oddelka
242,Osnovna šola Jožeta Gorjupa Kostanjevica na Krki,242,Osnovna šola Jožeta Gorjupa Kostanjevica na Krki,2010,2010,Posavska,Kostanjevica na Krki,13.10.2020,17.10.2020,13.10.2020,1007,4. razred,17,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3016,Okužba s Covid-19 pri učencu ali več učencih oddelka
243,Osnovna šola Podbočje,1150,"Osnovna šola Podbočje, Enota Vrtec",2010,1010,Posavska,Krško,22.10.2020,22.10.2020,22.10.2020,1001,1. star. obd.,11,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3013,Okužba s Covid-19 pri učitelju
246,Osnovna šola Lenart,10058,"Osnovna šola Lenart, Enota vrtec Lenart",2010,1010,Podravska,Lenart,30.10.2020,09.11.2020,30.10.2020,1002,2. star. obd.,22,2003,"Pouk poteka na prilagojen / spremenjen način (manjše skupine, zaščitne maske, dodatna razkuževanja ...)",3014,Okužba s Covid-19 pri drugem strokovnem delavcu
24,Gimnazija Moste,24,Gimnazija Moste,3010,3010,Osrednjeslovenska,Ljubljana,12.10.2020,16.10.2020,12.10.2020,1030,3. letnik,24,2008,Karantena za celoten oddelek - pouk poteka na daljavo,3032,Okužba s Covid-19 pri dijaku ali več dijakih oddelka
24,Gimnazija Moste,24,Gimnazija Moste,3010,3010,Osrednjeslovenska,Ljubljana,29.09.2020,02.10.2020,29.09.2020,1031,4. letnik,25,2008,Karantena za celoten oddelek - pouk poteka na daljavo,3032,Okužba s Covid-19 pri dijaku ali več dijakih oddelka
253,Dvojezična osnovna šola I Lendava,253,Dvojezična osnovna šola I Lendava,2010,2010,Pomurska,Lendava,17.09.2020,23.09.2020,16.09.2020,1010,7. razred,19,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3016,Okužba s Covid-19 pri učencu ali več učencih oddelka
259,Osnovna šola Turnišče,3716,"Osnovna šola Turnišče, VVE Turnišče",2010,1010,Pomurska,Turnišče,26.10.2020,30.10.2020,25.10.2020,1002,2. star. obd.,24,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3013,Okužba s Covid-19 pri učitelju
25,Gimnazija Vič,25,Gimnazija Vič,3010,3010,Osrednjeslovenska,Ljubljana,05.10.2020,11.10.2020,06.10.2020,1029,2. letnik,32,2008,Karantena za celoten oddelek - pouk poteka na daljavo,3032,Okužba s Covid-19 pri dijaku ali več dijakih oddelka
25,Gimnazija Vič,25,Gimnazija Vič,3010,3010,Osrednjeslovenska,Ljubljana,08.10.2020,18.10.2020,08.10.2020,1029,2. letnik,32,2008,Karantena za celoten oddelek - pouk poteka na daljavo,3032,Okužba s Covid-19 pri dijaku ali več dijakih oddelka
25,Gimnazija Vič,25,Gimnazija Vič,3010,3010,Osrednjeslovenska,Ljubljana,12.10.2020,18.10.2020,12.10.2020,1031,4. letnik,32,2008,Karantena za celoten oddelek - pouk poteka na daljavo,3032,Okužba s Covid-19 pri dijaku ali več dijakih oddelka
25,Gimnazija Vič,25,Gimnazija Vič,3010,3010,Osrednjeslovenska,Ljubljana,17.09.2020,23.09.2020,24.09.2020,1031,4. letnik,32,2008,Karantena za celoten oddelek - pouk poteka na daljavo,3030,Okužba s Covid-19 pri drugem strokovnem delavcu
260,Osnovna šola Franceta Prešerna Črenšovci,3718,"Osnovna šola Franceta Prešerna Črenšovci, Enota Vrtec Črenšovci",2010,1010,Pomurska,Črenšovci,05.10.2020,11.10.2020,05.10.2020,1002,2. star. obd.,17,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3014,Okužba s Covid-19 pri drugem strokovnem delavcu
260,Osnovna šola Franceta Prešerna Črenšovci,3718,"Osnovna šola Franceta Prešerna Črenšovci, Enota Vrtec Črenšovci",2010,1010,Pomurska,Črenšovci,28.09.2020,04.10.2020,28.09.2020,1003,Komb. 1. in 2. star. obd.,18,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3015,Okužba s Covid-19 pri drugem delavcu
262,Osnovna šola Gabrovka - Dole,1225,"Osnovna šola Gabrovka - Dole, Enota Vrtec Čebelica",2010,1010,Zasavska,Litija,26.10.2020,10.11.2020,28.10.2020,1003,Komb. 1. in 2. star. obd.,15,2003,"Pouk poteka na prilagojen / spremenjen način (manjše skupine, zaščitne maske, dodatna razkuževanja ...)",3010,Sum na okužbo s Covid-19 pri drugem strokovnem delavcu
265,Osnovna šola Savsko naselje,265,Osnovna šola Savsko naselje,2010,2010,Osrednjeslovenska,Ljubljana,13.10.2020,18.10.2020,15.10.2020,1011,8. razred,18,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3016,Okužba s Covid-19 pri učencu ali več učencih oddelka
266,Osnovna šola Danile Kumar,266,Osnovna šola Danile Kumar,2010,2010,Osrednjeslovenska,Ljubljana,02.09.2020,14.09.2020,22.09.2020,1008,5. razred,25,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3012,Sum na okužbo s Covid-19 pri učencu ali več učencih oddelka
266,Osnovna šola Danile Kumar,266,Osnovna šola Danile Kumar,2010,2010,Osrednjeslovenska,Ljubljana,07.10.2020,16.10.2020,14.10.2020,1012,9. razred,27,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3012,Sum na okužbo s Covid-19 pri učencu ali več učencih oddelka
266,Osnovna šola Danile Kumar,266,Osnovna šola Danile Kumar,2010,2010,Osrednjeslovenska,Ljubljana,20.10.2020,23.10.2020,20.10.2020,1006,3. razred,25,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3012,Sum na okužbo s Covid-19 pri učencu ali več učencih oddelka
266,Osnovna šola Danile Kumar,266,Osnovna šola Danile Kumar,2010,2010,Osrednjeslovenska,Ljubljana,22.09.2020,26.09.2020,22.09.2020,1011,8. razred,23,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3016,Okužba s Covid-19 pri učencu ali več učencih oddelka
267,Osnovna šola Mirana Jarca,267,Osnovna šola Mirana Jarca,2010,2010,Osrednjeslovenska,Ljubljana,09.10.2020,14.10.2020,09.10.2020,1012,9. razred,16,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3016,Okužba s Covid-19 pri učencu ali več učencih oddelka
267,Osnovna šola Mirana Jarca,267,Osnovna šola Mirana Jarca,2010,2010,Osrednjeslovenska,Ljubljana,12.10.2020,16.10.2020,12.10.2020,1009,6. razred,23,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3016,Okužba s Covid-19 pri učencu ali več učencih oddelka
268,Osnovna šola dr. Vita Kraigherja Ljubljana,268,Osnovna šola dr. Vita Kraigherja Ljubljana,2010,2010,Osrednjeslovenska,Ljubljana,22.09.2020,02.10.2020,22.09.2020,1006,3. razred,25,2003,"Pouk poteka na prilagojen / spremenjen način (manjše skupine, zaščitne maske, dodatna razkuževanja ...)",3012,Sum na okužbo s Covid-19 pri učencu ali več učencih oddelka
268,Osnovna šola dr. Vita Kraigherja Ljubljana,268,Osnovna šola dr. Vita Kraigherja Ljubljana,2010,2010,Osrednjeslovenska,Ljubljana,22.10.2020,01.11.2020,22.10.2020,1005,2. razred,19,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3016,Okužba s Covid-19 pri učencu ali več učencih oddelka
268,Osnovna šola dr. Vita Kraigherja Ljubljana,268,Osnovna šola dr. Vita Kraigherja Ljubljana,2010,2010,Osrednjeslovenska,Ljubljana,22.10.2020,01.11.2020,22.10.2020,1005,2. razred,20,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3016,Okužba s Covid-19 pri učencu ali več učencih oddelka
269,Osnovna šola Franceta Bevka,269,Osnovna šola Franceta Bevka,2010,2010,Osrednjeslovenska,Ljubljana,03.10.2020,10.10.2020,04.10.2020,1007,4. razred,24,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3012,Sum na okužbo s Covid-19 pri učencu ali več učencih oddelka
269,Osnovna šola Franceta Bevka,269,Osnovna šola Franceta Bevka,2010,2010,Osrednjeslovenska,Ljubljana,03.10.2020,10.10.2020,09.10.2020,1065,Skupina NIP IP ...,14,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3012,Sum na okužbo s Covid-19 pri učencu ali več učencih oddelka
269,Osnovna šola Franceta Bevka,269,Osnovna šola Franceta Bevka,2010,2010,Osrednjeslovenska,Ljubljana,06.10.2020,09.10.2020,09.10.2020,1010,7. razred,19,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3016,Okužba s Covid-19 pri učencu ali več učencih oddelka
269,Osnovna šola Franceta Bevka,269,Osnovna šola Franceta Bevka,2010,2010,Osrednjeslovenska,Ljubljana,06.10.2020,09.10.2020,09.10.2020,1065,Skupina NIP IP ...,18,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3016,Okužba s Covid-19 pri učencu ali več učencih oddelka
269,Osnovna šola Franceta Bevka,269,Osnovna šola Franceta Bevka,2010,2010,Osrednjeslovenska,Ljubljana,21.09.2020,23.09.2020,09.10.2020,1065,Skupina NIP IP ...,30,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3013,Okužba s Covid-19 pri učitelju
269,Osnovna šola Franceta Bevka,269,Osnovna šola Franceta Bevka,2010,2010,Osrednjeslovenska,Ljubljana,21.09.2020,25.09.2020,21.09.2020,1007,4. razred,24,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3013,Okužba s Covid-19 pri učitelju
269,Osnovna šola Franceta Bevka,269,Osnovna šola Franceta Bevka,2010,2010,Osrednjeslovenska,Ljubljana,21.09.2020,25.09.2020,21.09.2020,1007,4. razred,24,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3013,Okužba s Covid-19 pri učitelju
269,Osnovna šola Franceta Bevka,269,Osnovna šola Franceta Bevka,2010,2010,Osrednjeslovenska,Ljubljana,21.09.2020,25.09.2020,21.09.2020,1009,6. razred,29,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3013,Okužba s Covid-19 pri učitelju
269,Osnovna šola Franceta Bevka,269,Osnovna šola Franceta Bevka,2010,2010,Osrednjeslovenska,Ljubljana,21.09.2020,25.09.2020,21.09.2020,1009,6. razred,28,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3012,Sum na okužbo s Covid-19 pri učencu ali več učencih oddelka
269,Osnovna šola Franceta Bevka,269,Osnovna šola Franceta Bevka,2010,2010,Osrednjeslovenska,Ljubljana,21.09.2020,25.09.2020,21.09.2020,1010,7. razred,19,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3016,Okužba s Covid-19 pri učencu ali več učencih oddelka
269,Osnovna šola Franceta Bevka,269,Osnovna šola Franceta Bevka,2010,2010,Osrednjeslovenska,Ljubljana,21.09.2020,25.09.2020,21.09.2020,1010,7. razred,20,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3012,Sum na okužbo s Covid-19 pri učencu ali več učencih oddelka
269,Osnovna šola Franceta Bevka,269,Osnovna šola Franceta Bevka,2010,2010,Osrednjeslovenska,Ljubljana,21.09.2020,25.09.2020,21.09.2020,1010,7. razred,19,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3012,Sum na okužbo s Covid-19 pri učencu ali več učencih oddelka
269,Osnovna šola Franceta Bevka,269,Osnovna šola Franceta Bevka,2010,2010,Osrednjeslovenska,Ljubljana,21.09.2020,25.09.2020,21.09.2020,1011,8. razred,21,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3012,Sum na okužbo s Covid-19 pri učencu ali več učencih oddelka
269,Osnovna šola Franceta Bevka,269,Osnovna šola Franceta Bevka,2010,2010,Osrednjeslovenska,Ljubljana,21.09.2020,25.09.2020,21.09.2020,1011,8. razred,21,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3013,Okužba s Covid-19 pri učitelju
269,Osnovna šola Franceta Bevka,269,Osnovna šola Franceta Bevka,2010,2010,Osrednjeslovenska,Ljubljana,21.09.2020,25.09.2020,21.09.2020,1012,9. razred,27,2004,Karantena za celoten oddelek - pouk poteka na daljavo,3012,Sum na okužbo s Covid-19 pri učencu ali več učencih oddelka
