dt,st_polno_cepljeni_0_17,st_polno_cepljeni_18_24,st_polno_cepljeni_25_44,st_polno_cepljeni_45_64,st_polno_cepljeni_65_74,st_polno_cepljeni_75_plus,delez_polno_cepljeni_0_17,delez_polno_cepljeni_18_24,delez_polno_cepljeni_25_44,delez_polno_cepljeni_45_64,delez_polno_cepljeni_65_74,delez_polno_cepljeni_75_plus,st_dodatno_cepljeni_0_17,st_dodatno_cepljeni_18_24,st_dodatno_cepljeni_25_44,st_dodatno_cepljeni_45_64,st_dodatno_cepljeni_65_74,st_dodatno_cepljeni_75_plus,delez_dodatno_cepljeni_0_17,delez_dodatno_cepljeni_18_24,delez_dodatno_cepljeni_25_44,delez_dodatno_cepljeni_45_64,delez_dodatno_cepljeni_65_74,delez_dodatno_cepljeni_75_plus,st_2Xdodatno_cepljeni_0_17,st_2Xdodatno_cepljeni_18_24,st_2Xdodatno_cepljeni_25_44,st_2Xdodatno_cepljeni_45_64,st_2Xdodatno_cepljeni_65_74,st_2Xdodatno_cepljeni_75_plus,delez_2Xdodatno_cepljeni_0_17,delez_2Xdodatno_cepljeni_18_24,delez_2Xdodatno_cepljeni_25_44,delez_2Xdodatno_cepljeni_45_64,delez_2Xdodatno_cepljeni_65_74,delez_2Xdodatno_cepljeni_75_plus
2021-10-21,339,361,1035,934,370,334,0.0901,0.2600,0.1888,0.1559,0.1474,0.1723,0,0,69,163,547,1454,0.0000,0.0000,0.0126,0.0272,0.2180,0.7502,0,0,0,0,1,0,0.0000,0.0000,0.0000,0.0000,0.0004,0.0000
2021-10-22,201,280,742,582,202,195,0.0534,0.2017,0.1354,0.0971,0.0805,0.1006,0,13,100,234,810,1206,0.0000,0.0094,0.0182,0.0391,0.3228,0.6223,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-10-23,22,36,86,42,17,6,0.0058,0.0259,0.0157,0.0070,0.0068,0.0031,0,1,4,11,21,32,0.0000,0.0007,0.0007,0.0018,0.0084,0.0165,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-10-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-25,124,139,355,290,80,66,0.0329,0.1001,0.0648,0.0484,0.0319,0.0341,0,6,32,66,286,481,0.0000,0.0043,0.0058,0.0110,0.1140,0.2482,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-10-26,109,187,628,440,89,88,0.0290,0.1347,0.1146,0.0734,0.0355,0.0454,0,9,54,127,403,728,0.0000,0.0065,0.0099,0.0212,0.1606,0.3756,0,0,1,0,0,0,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000
2021-10-27,99,131,370,338,115,109,0.0263,0.0944,0.0675,0.0564,0.0458,0.0562,0,9,54,154,660,1016,0.0000,0.0065,0.0099,0.0257,0.2630,0.5242,0,0,0,1,0,0,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000
2021-10-28,193,251,661,633,205,183,0.0513,0.1808,0.1206,0.1057,0.0817,0.0944,1,7,95,277,1495,1823,0.0003,0.0050,0.0173,0.0462,0.5958,0.9406,0,0,0,0,1,0,0.0000,0.0000,0.0000,0.0000,0.0004,0.0000
2021-10-29,84,155,409,307,118,91,0.0223,0.1116,0.0746,0.0512,0.0470,0.0470,0,14,79,225,775,961,0.0000,0.0101,0.0144,0.0376,0.3088,0.4959,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-10-30,13,13,63,36,6,2,0.0035,0.0094,0.0115,0.0060,0.0024,0.0010,0,4,23,31,66,66,0.0000,0.0029,0.0042,0.0052,0.0263,0.0341,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-10-31,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,1,0,3,0,0.0000,0.0000,0.0002,0.0000,0.0012,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-01,1,0,0,0,0,0,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-02,116,176,494,419,104,91,0.0308,0.1268,0.0901,0.0699,0.0414,0.0470,0,20,174,315,1156,956,0.0000,0.0144,0.0317,0.0526,0.4607,0.4933,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-03,62,117,342,355,135,113,0.0165,0.0843,0.0624,0.0593,0.0538,0.0583,0,57,482,1731,2880,2055,0.0000,0.0411,0.0879,0.2889,1.1477,1.0603,0,1,0,0,0,1,0.0000,0.0007,0.0000,0.0000,0.0000,0.0005
2021-11-04,103,163,526,535,192,177,0.0274,0.1174,0.0960,0.0893,0.0765,0.0913,0,116,953,3663,4826,3652,0.0000,0.0835,0.1739,0.6114,1.9232,1.8844,0,0,0,0,0,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0015
2021-11-05,80,143,444,397,139,103,0.0213,0.1030,0.0810,0.0663,0.0554,0.0531,2,121,1235,3764,4127,2984,0.0005,0.0872,0.2253,0.6283,1.6446,1.5397,0,0,0,1,2,0,0.0000,0.0000,0.0000,0.0002,0.0008,0.0000
2021-11-06,23,28,90,105,25,10,0.0061,0.0202,0.0164,0.0175,0.0100,0.0052,0,64,605,1671,1188,649,0.0000,0.0461,0.1104,0.2789,0.4734,0.3349,0,0,0,1,0,0,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000
2021-11-07,5,8,44,53,10,8,0.0013,0.0058,0.0080,0.0088,0.0040,0.0041,2,18,204,558,566,314,0.0005,0.0130,0.0372,0.0931,0.2256,0.1620,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-08,47,94,309,308,107,65,0.0125,0.0677,0.0564,0.0514,0.0426,0.0335,2,100,902,2919,3390,2084,0.0005,0.0720,0.1646,0.4872,1.3509,1.0753,0,0,1,0,0,1,0.0000,0.0000,0.0002,0.0000,0.0000,0.0005
2021-11-09,56,93,306,293,137,88,0.0149,0.0670,0.0558,0.0489,0.0546,0.0454,1,103,990,3293,4184,2942,0.0003,0.0742,0.1806,0.5497,1.6674,1.5180,0,0,0,1,1,1,0.0000,0.0000,0.0000,0.0002,0.0004,0.0005
2021-11-10,75,101,376,387,153,151,0.0199,0.0727,0.0686,0.0646,0.0610,0.0779,4,150,1310,4402,5650,3859,0.0011,0.1080,0.2390,0.7348,2.2516,1.9912,0,0,0,0,2,1,0.0000,0.0000,0.0000,0.0000,0.0008,0.0005
2021-11-11,102,136,524,548,214,196,0.0271,0.0980,0.0956,0.0915,0.0853,0.1011,5,218,1769,5410,6589,4880,0.0013,0.1570,0.3227,0.9030,2.6258,2.5180,0,0,0,1,0,2,0.0000,0.0000,0.0000,0.0002,0.0000,0.0010
2021-11-12,80,120,518,527,164,141,0.0213,0.0864,0.0945,0.0880,0.0654,0.0728,2,363,2210,6010,5239,3831,0.0005,0.2615,0.4032,1.0032,2.0878,1.9767,0,0,1,0,0,2,0.0000,0.0000,0.0002,0.0000,0.0000,0.0010
2021-11-13,39,36,132,125,31,22,0.0104,0.0259,0.0241,0.0209,0.0124,0.0114,2,100,636,1686,1622,1074,0.0005,0.0720,0.1160,0.2814,0.6464,0.5542,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-14,3,3,29,24,5,8,0.0008,0.0022,0.0053,0.0040,0.0020,0.0041,0,24,177,352,312,203,0.0000,0.0173,0.0323,0.0588,0.1243,0.1047,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-15,59,76,287,292,118,61,0.0157,0.0547,0.0524,0.0487,0.0470,0.0315,4,87,940,2649,3022,1876,0.0011,0.0627,0.1715,0.4422,1.2043,0.9680,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-16,54,79,328,391,135,109,0.0143,0.0569,0.0598,0.0653,0.0538,0.0562,1,139,1157,3849,5375,2967,0.0003,0.1001,0.2111,0.6425,2.1420,1.5309,0,0,0,2,2,2,0.0000,0.0000,0.0000,0.0003,0.0008,0.0010
2021-11-17,79,104,403,459,164,156,0.0210,0.0749,0.0735,0.0766,0.0654,0.0805,2,103,1357,3999,4400,3257,0.0005,0.0742,0.2476,0.6675,1.7534,1.6805,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-18,152,136,580,649,248,188,0.0404,0.0980,0.1058,0.1083,0.0988,0.0970,4,130,1276,4497,5684,3931,0.0011,0.0936,0.2328,0.7506,2.2651,2.0283,0,0,0,2,1,3,0.0000,0.0000,0.0000,0.0003,0.0004,0.0015
2021-11-19,102,114,548,524,191,161,0.0271,0.0821,0.1000,0.0875,0.0761,0.0831,3,186,1611,4201,3531,2526,0.0008,0.1340,0.2939,0.7012,1.4071,1.3034,0,0,0,3,2,0,0.0000,0.0000,0.0000,0.0005,0.0008,0.0000
2021-11-20,31,46,155,110,36,19,0.0082,0.0331,0.0283,0.0184,0.0143,0.0098,1,139,547,1406,1128,801,0.0003,0.1001,0.0998,0.2347,0.4495,0.4133,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-21,6,6,27,37,9,5,0.0016,0.0043,0.0049,0.0062,0.0036,0.0026,1,26,178,314,239,169,0.0003,0.0187,0.0325,0.0524,0.0952,0.0872,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-22,25,27,160,157,68,38,0.0066,0.0194,0.0292,0.0262,0.0271,0.0196,0,85,664,1894,2024,1174,0.0000,0.0612,0.1211,0.3161,0.8066,0.6058,0,0,0,0,1,0,0.0000,0.0000,0.0000,0.0000,0.0004,0.0000
2021-11-23,90,111,469,389,130,131,0.0239,0.0799,0.0856,0.0649,0.0518,0.0676,2,116,799,2475,2413,1473,0.0005,0.0835,0.1458,0.4131,0.9616,0.7600,0,0,0,1,0,1,0.0000,0.0000,0.0000,0.0002,0.0000,0.0005
2021-11-24,79,90,414,489,187,141,0.0210,0.0648,0.0755,0.0816,0.0745,0.0728,4,87,1087,3428,3668,2483,0.0011,0.0627,0.1983,0.5722,1.4617,1.2812,0,0,0,1,0,1,0.0000,0.0000,0.0000,0.0002,0.0000,0.0005
2021-11-25,112,186,710,686,236,197,0.0298,0.1340,0.1295,0.1145,0.0940,0.1016,2,111,1067,4472,3821,2515,0.0005,0.0799,0.1947,0.7465,1.5227,1.2977,0,0,0,1,1,0,0.0000,0.0000,0.0000,0.0002,0.0004,0.0000
2021-11-26,152,165,707,659,198,132,0.0404,0.1188,0.1290,0.1100,0.0789,0.0681,3,132,1235,3967,2683,1632,0.0008,0.0951,0.2253,0.6622,1.0692,0.8421,0,0,2,1,0,0,0.0000,0.0000,0.0004,0.0002,0.0000,0.0000
2021-11-27,66,52,231,182,29,23,0.0175,0.0375,0.0421,0.0304,0.0116,0.0119,0,66,392,1497,660,434,0.0000,0.0475,0.0715,0.2499,0.2630,0.2239,0,0,0,1,0,0,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000
2021-11-28,13,5,29,29,2,1,0.0035,0.0036,0.0053,0.0048,0.0008,0.0005,0,8,46,209,59,32,0.0000,0.0058,0.0084,0.0349,0.0235,0.0165,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-29,173,145,553,501,156,73,0.0460,0.1044,0.1009,0.0836,0.0622,0.0377,1,73,515,2161,1329,780,0.0003,0.0526,0.0940,0.3607,0.5296,0.4025,0,0,1,0,1,0,0.0000,0.0000,0.0002,0.0000,0.0004,0.0000
2021-11-30,129,146,666,498,165,113,0.0343,0.1052,0.1215,0.0831,0.0658,0.0583,2,82,566,2678,1752,1062,0.0005,0.0591,0.1033,0.4470,0.6982,0.5480,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-12-01,210,159,618,573,198,181,0.0558,0.1145,0.1128,0.0956,0.0789,0.0934,1,90,673,3342,2467,1603,0.0003,0.0648,0.1228,0.5578,0.9831,0.8271,0,0,1,0,0,1,0.0000,0.0000,0.0002,0.0000,0.0000,0.0005
2021-12-02,339,248,910,837,285,220,0.0901,0.1786,0.1660,0.1397,0.1136,0.1135,3,122,783,4076,2112,1473,0.0008,0.0879,0.1429,0.6804,0.8416,0.7600,0,0,0,2,1,0,0.0000,0.0000,0.0000,0.0003,0.0004,0.0000
2021-12-03,327,237,931,790,220,152,0.0869,0.1707,0.1699,0.1319,0.0877,0.0784,3,123,816,3120,1758,1093,0.0008,0.0886,0.1489,0.5208,0.7006,0.5640,0,0,0,2,4,2,0.0000,0.0000,0.0000,0.0003,0.0016,0.0010
2021-12-04,73,56,209,142,25,20,0.0194,0.0403,0.0381,0.0237,0.0100,0.0103,0,32,202,791,242,141,0.0000,0.0230,0.0369,0.1320,0.0964,0.0728,0,0,0,1,0,1,0.0000,0.0000,0.0000,0.0002,0.0000,0.0005
2021-12-05,20,13,69,40,2,0,0.0053,0.0094,0.0126,0.0067,0.0008,0.0000,0,7,50,105,22,14,0.0000,0.0050,0.0091,0.0175,0.0088,0.0072,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-12-06,285,169,675,504,158,102,0.0757,0.1217,0.1232,0.0841,0.0630,0.0526,0,70,380,1786,990,551,0.0000,0.0504,0.0693,0.2981,0.3945,0.2843,0,0,1,2,0,0,0.0000,0.0000,0.0002,0.0003,0.0000,0.0000
2021-12-07,228,153,739,587,165,126,0.0606,0.1102,0.1348,0.0980,0.0658,0.0650,1,92,564,2099,1153,703,0.0003,0.0663,0.1029,0.3504,0.4595,0.3627,0,0,3,3,0,0,0.0000,0.0000,0.0005,0.0005,0.0000,0.0000
2021-12-08,278,173,763,638,253,194,0.0739,0.1246,0.1392,0.1065,0.1008,0.1001,0,92,624,2434,1585,1044,0.0000,0.0663,0.1138,0.4063,0.6316,0.5387,0,0,1,1,0,0,0.0000,0.0000,0.0002,0.0002,0.0000,0.0000
2021-12-09,399,258,935,764,297,208,0.1060,0.1858,0.1706,0.1275,0.1184,0.1073,1,102,830,3235,1264,774,0.0003,0.0735,0.1514,0.5400,0.5037,0.3994,0,0,0,1,0,0,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000
2021-12-10,432,256,937,718,243,232,0.1148,0.1844,0.1710,0.1198,0.0968,0.1197,2,146,955,2545,1069,641,0.0005,0.1052,0.1742,0.4248,0.4260,0.3307,0,0,0,3,0,1,0.0000,0.0000,0.0000,0.0005,0.0000,0.0005
2021-12-11,87,44,214,132,32,23,0.0231,0.0317,0.0390,0.0220,0.0128,0.0119,0,52,193,466,145,87,0.0000,0.0375,0.0352,0.0778,0.0578,0.0449,0,0,1,1,1,0,0.0000,0.0000,0.0002,0.0002,0.0004,0.0000
2021-12-12,16,7,35,14,5,6,0.0043,0.0050,0.0064,0.0023,0.0020,0.0031,1,7,25,66,16,16,0.0003,0.0050,0.0046,0.0110,0.0064,0.0083,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-12-13,206,136,465,330,121,59,0.0547,0.0980,0.0848,0.0551,0.0482,0.0304,0,72,513,1433,680,356,0.0000,0.0519,0.0936,0.2392,0.2710,0.1837,0,0,0,1,0,0,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000
2021-12-14,135,118,464,431,124,94,0.0359,0.0850,0.0847,0.0719,0.0494,0.0485,2,98,698,2046,1107,560,0.0005,0.0706,0.1273,0.3415,0.4411,0.2889,0,0,2,0,0,1,0.0000,0.0000,0.0004,0.0000,0.0000,0.0005
2021-12-15,208,144,539,469,165,183,0.0553,0.1037,0.0983,0.0783,0.0658,0.0944,4,175,975,2996,1673,992,0.0011,0.1260,0.1779,0.5001,0.6667,0.5119,0,0,3,1,4,3,0.0000,0.0000,0.0005,0.0002,0.0016,0.0015
2021-12-16,252,163,604,509,215,188,0.0670,0.1174,0.1102,0.0850,0.0857,0.0970,5,160,1070,3349,1770,1128,0.0013,0.1152,0.1952,0.5590,0.7054,0.5820,0,0,0,3,0,0,0.0000,0.0000,0.0000,0.0005,0.0000,0.0000
2021-12-17,264,161,538,504,174,148,0.0701,0.1160,0.0982,0.0841,0.0693,0.0764,9,192,1213,2738,1259,758,0.0024,0.1383,0.2213,0.4570,0.5017,0.3911,0,0,1,1,0,0,0.0000,0.0000,0.0002,0.0002,0.0000,0.0000
2021-12-18,48,34,131,73,23,5,0.0128,0.0245,0.0239,0.0122,0.0092,0.0026,3,63,317,573,165,106,0.0008,0.0454,0.0578,0.0956,0.0658,0.0547,0,0,0,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0005
2021-12-19,60,44,185,198,54,26,0.0159,0.0317,0.0338,0.0330,0.0215,0.0134,20,357,1508,3272,1060,638,0.0053,0.2571,0.2751,0.5462,0.4224,0.3292,0,1,0,3,1,0,0.0000,0.0007,0.0000,0.0005,0.0004,0.0000
2021-12-20,170,147,560,475,171,97,0.0452,0.1059,0.1022,0.0793,0.0681,0.0501,41,473,2275,5537,3163,1786,0.0109,0.3407,0.4151,0.9242,1.2605,0.9215,0,0,1,3,0,1,0.0000,0.0000,0.0002,0.0005,0.0000,0.0005
2021-12-21,160,147,559,515,188,120,0.0425,0.1059,0.1020,0.0860,0.0749,0.0619,26,500,2322,6075,3083,1907,0.0069,0.3601,0.4236,1.0140,1.2286,0.9840,0,0,2,4,2,1,0.0000,0.0000,0.0004,0.0007,0.0008,0.0005
2021-12-22,175,126,499,546,209,145,0.0465,0.0908,0.0910,0.0911,0.0833,0.0748,35,616,2613,6693,3279,2071,0.0093,0.4437,0.4767,1.1172,1.3067,1.0686,0,0,4,2,1,1,0.0000,0.0000,0.0007,0.0003,0.0004,0.0005
2021-12-23,265,170,614,628,184,140,0.0704,0.1224,0.1120,0.1048,0.0733,0.0722,71,972,3215,6817,2898,1604,0.0189,0.7001,0.5866,1.1379,1.1549,0.8276,0,0,2,4,0,2,0.0000,0.0000,0.0004,0.0007,0.0000,0.0010
2021-12-24,81,56,171,171,39,38,0.0215,0.0403,0.0312,0.0285,0.0155,0.0196,10,267,686,1112,324,185,0.0027,0.1923,0.1252,0.1856,0.1291,0.0955,0,0,1,1,1,0,0.0000,0.0000,0.0002,0.0002,0.0004,0.0000
2021-12-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-26,6,1,10,16,0,1,0.0016,0.0007,0.0018,0.0027,0.0000,0.0005,9,25,61,80,9,6,0.0024,0.0180,0.0111,0.0134,0.0036,0.0031,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-12-27,106,85,279,225,74,50,0.0282,0.0612,0.0509,0.0376,0.0295,0.0258,18,471,1237,2066,648,477,0.0048,0.3392,0.2257,0.3448,0.2582,0.2461,0,0,1,2,1,0,0.0000,0.0000,0.0002,0.0003,0.0004,0.0000
2021-12-28,141,109,342,335,131,82,0.0375,0.0785,0.0624,0.0559,0.0522,0.0423,20,542,1421,2558,785,547,0.0053,0.3904,0.2593,0.4270,0.3128,0.2822,0,0,2,0,0,2,0.0000,0.0000,0.0004,0.0000,0.0000,0.0010
2021-12-29,107,66,255,281,78,59,0.0284,0.0475,0.0465,0.0469,0.0311,0.0304,17,404,1241,2072,647,490,0.0045,0.2910,0.2264,0.3459,0.2578,0.2528,0,0,0,2,0,1,0.0000,0.0000,0.0000,0.0003,0.0000,0.0005
2021-12-30,129,63,234,214,84,71,0.0343,0.0454,0.0427,0.0357,0.0335,0.0366,19,304,1013,1897,556,500,0.0050,0.2190,0.1848,0.3166,0.2216,0.2580,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-12-31,38,15,56,55,12,13,0.0101,0.0108,0.0102,0.0092,0.0048,0.0067,3,54,303,432,105,79,0.0008,0.0389,0.0553,0.0721,0.0418,0.0408,0,0,0,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0005
2022-01-01,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,1,0,0.0000,0.0000,0.0000,0.0000,0.0004,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2022-01-02,6,1,6,4,0,0,0.0016,0.0007,0.0011,0.0007,0.0000,0.0000,0,11,40,38,5,5,0.0000,0.0079,0.0073,0.0063,0.0020,0.0026,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2022-01-03,141,78,278,223,79,58,0.0375,0.0562,0.0507,0.0372,0.0315,0.0299,3,355,1142,1809,604,263,0.0008,0.2557,0.2084,0.3020,0.2407,0.1357,0,0,1,1,0,0,0.0000,0.0000,0.0002,0.0002,0.0000,0.0000
2022-01-04,102,83,258,258,93,65,0.0271,0.0598,0.0471,0.0431,0.0371,0.0335,13,402,1593,2621,899,489,0.0035,0.2895,0.2906,0.4375,0.3583,0.2523,0,0,1,2,3,0,0.0000,0.0000,0.0002,0.0003,0.0012,0.0000
2022-01-05,163,90,336,359,98,109,0.0433,0.0648,0.0613,0.0599,0.0391,0.0562,23,573,2286,3679,1367,886,0.0061,0.4127,0.4171,0.6141,0.5448,0.4572,0,0,1,4,0,0,0.0000,0.0000,0.0002,0.0007,0.0000,0.0000
2022-01-06,244,94,363,420,116,110,0.0648,0.0677,0.0662,0.0701,0.0462,0.0568,21,633,2701,4318,1480,954,0.0056,0.4559,0.4928,0.7207,0.5898,0.4922,0,0,0,1,1,1,0.0000,0.0000,0.0000,0.0002,0.0004,0.0005
2022-01-07,182,113,365,386,124,78,0.0484,0.0814,0.0666,0.0644,0.0494,0.0402,17,677,2509,4008,1101,740,0.0045,0.4876,0.4578,0.6690,0.4388,0.3818,0,0,2,1,1,0,0.0000,0.0000,0.0004,0.0002,0.0004,0.0000
2022-01-08,28,29,81,50,6,8,0.0074,0.0209,0.0148,0.0083,0.0024,0.0041,3,152,404,415,88,56,0.0008,0.1095,0.0737,0.0693,0.0351,0.0289,0,0,2,1,0,0,0.0000,0.0000,0.0004,0.0002,0.0000,0.0000
2022-01-09,15,3,17,10,3,1,0.0040,0.0022,0.0031,0.0017,0.0012,0.0005,0,45,98,110,19,11,0.0000,0.0324,0.0179,0.0184,0.0076,0.0057,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2022-01-10,135,81,301,295,109,65,0.0359,0.0583,0.0549,0.0492,0.0434,0.0335,10,374,1390,2035,760,400,0.0027,0.2694,0.2536,0.3397,0.3029,0.2064,0,0,1,0,1,1,0.0000,0.0000,0.0002,0.0000,0.0004,0.0005
2022-01-11,161,80,320,338,133,111,0.0428,0.0576,0.0584,0.0564,0.0530,0.0573,5,399,1450,2179,848,588,0.0013,0.2874,0.2645,0.3637,0.3379,0.3034,0,0,1,1,1,4,0.0000,0.0000,0.0002,0.0002,0.0004,0.0021
