date,state.icu.in.vaccinated,state.icu.in.vaccinatedpartially,state.icu.in.recovered,state.icu.in.other,state.icu.in,state.icu.out,state.icu,state.critical.in,state.critical.out,state.critical,state.niv,hospital.icu.free,hospital.icu.total,state.deceased.hospital.icu,state.deceased.hospital.icu.todate,state.icu.total,state.critical.total,state.ukclj.icu.in.vaccinated,state.ukclj.icu.in.vaccinatedpartially,state.ukclj.icu.in.recovered,state.ukclj.icu.in.other,state.ukclj.icu.in,state.ukclj.icu.out,state.ukclj.icu,state.ukclj.critical.in,state.ukclj.critical.out,state.ukclj.critical,state.ukclj.niv,hospital.ukclj.icu.free,hospital.ukclj.icu.total,state.ukclj.deceased.hospital.icu,state.ukclj.deceased.hospital.icu.todate,state.ukclj.icu.total,state.ukclj.critical.total,state.ukcmb.icu.in.vaccinated,state.ukcmb.icu.in.vaccinatedpartially,state.ukcmb.icu.in.recovered,state.ukcmb.icu.in.other,state.ukcmb.icu.in,state.ukcmb.icu.out,state.ukcmb.icu,state.ukcmb.critical.in,state.ukcmb.critical.out,state.ukcmb.critical,state.ukcmb.niv,hospital.ukcmb.icu.free,hospital.ukcmb.icu.total,state.ukcmb.deceased.hospital.icu,state.ukcmb.deceased.hospital.icu.todate,state.ukcmb.icu.total,state.ukcmb.critical.total,state.ukg.icu.in.other,state.ukg.icu.in,state.ukg.icu.out,state.ukg.icu,state.ukg.icu.in,state.ukg.icu.out,state.ukg.icu,state.ukg.critical.in,state.ukg.critical.out,state.ukg.critical,state.ukg.niv,hospital.ukg.icu.free,hospital.ukg.icu.total,state.ukg.deceased.hospital.icu,state.ukg.deceased.hospital.icu.todate,state.ukg.icu.total,state.ukg.critical.total,state.sbce.icu.in.vaccinated,state.sbce.icu.in.vaccinatedpartially,state.sbce.icu.in.recovered,state.sbce.icu.in.other,state.sbce.icu.in,state.sbce.icu.out,state.sbce.icu,state.sbce.critical.in,state.sbce.critical.out,state.sbce.critical,state.sbce.niv,hospital.sbce.icu.free,hospital.sbce.icu.total,state.sbce.deceased.hospital.icu,state.sbce.deceased.hospital.icu.todate,state.sbce.icu.total,state.sbce.critical.total,state.sbnm.icu.in.vaccinated,state.sbnm.icu.in.vaccinatedpartially,state.sbnm.icu.in.recovered,state.sbnm.icu.in.other,state.sbnm.icu.in,state.sbnm.icu.out,state.sbnm.icu,state.sbnm.critical.in,state.sbnm.critical.out,state.sbnm.critical,state.sbnm.niv,hospital.sbnm.icu.free,hospital.sbnm.icu.total,state.sbnm.deceased.hospital.icu,state.sbnm.deceased.hospital.icu.todate,state.sbnm.icu.total,state.sbnm.critical.total,state.sbms.icu.in.vaccinated,state.sbms.icu.in.vaccinatedpartially,state.sbms.icu.in.recovered,state.sbms.icu.in.other,state.sbms.icu.in,state.sbms.icu.out,state.sbms.icu,state.sbms.critical.in,state.sbms.critical.out,state.sbms.critical,state.sbms.niv,hospital.sbms.icu.free,hospital.sbms.icu.total,state.sbms.deceased.hospital.icu,state.sbms.deceased.hospital.icu.todate,state.sbms.icu.total,state.sbms.critical.total,state.sbpt.icu.in.vaccinated,state.sbpt.icu.in.vaccinatedpartially,state.sbpt.icu.in.recovered,state.sbpt.icu.in.other,state.sbpt.icu.in,state.sbpt.icu.out,state.sbpt.icu,state.sbpt.critical.in,state.sbpt.critical.out,state.sbpt.critical,state.sbpt.niv,hospital.sbpt.icu.free,hospital.sbpt.icu.total,state.sbpt.deceased.hospital.icu,state.sbpt.deceased.hospital.icu.todate,state.sbpt.icu.total,state.sbpt.critical.total,state.sbsg.icu.in.vaccinated,state.sbsg.icu.in.vaccinatedpartially,state.sbsg.icu.in.recovered,state.sbsg.icu.in.other,state.sbsg.icu.in,state.sbsg.icu.out,state.sbsg.icu,state.sbsg.critical.in,state.sbsg.critical.out,state.sbsg.critical,state.sbsg.niv,hospital.sbsg.icu.free,hospital.sbsg.icu.total,state.sbsg.deceased.hospital.icu,state.sbsg.deceased.hospital.icu.todate,state.sbsg.icu.total,state.sbsg.critical.total,state.sbtr.icu.in.vaccinated,state.sbtr.icu.in.vaccinatedpartially,state.sbtr.icu.in.recovered,state.sbtr.icu.in.other,state.sbtr.icu.in,state.sbtr.icu.out,state.sbtr.icu,state.sbtr.critical.in,state.sbtr.critical.out,state.sbtr.critical,state.sbtr.niv,hospital.sbtr.icu.free,hospital.sbtr.icu.total,state.sbtr.deceased.hospital.icu,state.sbtr.deceased.hospital.icu.todate,state.sbtr.icu.total,state.sbtr.critical.total,state.sbiz.icu.in.vaccinated,state.sbiz.icu.in.vaccinatedpartially,state.sbiz.icu.in.recovered,state.sbiz.icu.in.other,state.sbiz.icu.in,state.sbiz.icu.out,state.sbiz.icu,state.sbiz.critical.in,state.sbiz.critical.out,state.sbiz.critical,state.sbiz.niv,hospital.sbiz.icu.free,hospital.sbiz.icu.total,state.sbiz.deceased.hospital.icu,state.sbiz.deceased.hospital.icu.todate,state.sbiz.icu.total,state.sbiz.critical.total,state.sbng.icu.in.vaccinated,state.sbng.icu.in.vaccinatedpartially,state.sbng.icu.in.recovered,state.sbng.icu.in.other,state.sbng.icu.in,state.sbng.icu.out,state.sbng.icu,state.sbng.critical.in,state.sbng.critical.out,state.sbng.critical,state.sbng.niv,hospital.sbng.icu.free,hospital.sbng.icu.total,state.sbng.deceased.hospital.icu,state.sbng.deceased.hospital.icu.todate,state.sbng.icu.total,state.sbng.critical.total,state.sbje.icu.in.vaccinated,state.sbje.icu.in.vaccinatedpartially,state.sbje.icu.in.recovered,state.sbje.icu.in.other,state.sbje.icu.in,state.sbje.icu.out,state.sbje.icu,state.sbje.critical.in,state.sbje.critical.out,state.sbje.critical,state.sbje.niv,hospital.sbje.icu.free,hospital.sbje.icu.total,state.sbje.deceased.hospital.icu,state.sbje.deceased.hospital.icu.todate,state.sbje.icu.total,state.sbje.critical.total,state.sbbr.icu.in.vaccinated,state.sbbr.icu.in.vaccinatedpartially,state.sbbr.icu.in.recovered,state.sbbr.icu.in.other,state.sbbr.icu.in,state.sbbr.icu.out,state.sbbr.icu,state.sbbr.critical.in,state.sbbr.critical.out,state.sbbr.critical,state.sbbr.niv,hospital.sbbr.icu.free,hospital.sbbr.icu.total,state.sbbr.deceased.hospital.icu,state.sbbr.deceased.hospital.icu.todate,state.sbbr.icu.total,state.sbbr.critical.total,state.bse.icu.in.vaccinated,state.bse.icu.in.vaccinatedpartially,state.bse.icu.in.recovered,state.bse.icu.in.other,state.bse.icu.in,state.bse.icu.out,state.bse.icu,state.bse.critical.in,state.bse.critical.out,state.bse.critical,state.bse.niv,hospital.bse.icu.free,hospital.bse.icu.total,state.bse.deceased.hospital.icu,state.bse.deceased.hospital.icu.todate,state.bse.icu.total,state.bse.critical.total,state.bto.icu.in.vaccinated,state.bto.icu.in.vaccinatedpartially,state.bto.icu.in.recovered,state.bto.icu.in.other,state.bto.icu.in,state.bto.icu.out,state.bto.icu,state.bto.critical.in,state.bto.critical.out,state.bto.critical,state.bto.niv,hospital.bto.icu.free,hospital.bto.icu.total,state.bto.deceased.hospital.icu,state.bto.deceased.hospital.icu.todate,state.bto.icu.total,state.bto.critical.total
2022-02-12,1,1,0,11,13,13,134,5,2,89,14,21,159,2,1236,5002,2422,1,0,0,4,5,7,56,,2,41,0,12,68,,290,1439,579,,,,3,3,3,35,2,,17,8,-5,30,1,263,1078,491,0,1,0,5,1,0,5,1,,5,0,1,6,,99,313,174,0,0,0,0,0,1,10,,,8,0,1,11,,196,681,371,0,0,0,3,3,1,8,1,,4,1,1,9,,76,289,187,0,0,0,0,0,1,9,1,,7,2,-2,7,,107,369,219,,,,,,,,,,,,,,,28,102,39,,,,,0,0,1,,,0,1,3,4,,41,133,83,,,,,,,,,,,,,,,45,144,52,0,0,0,0,0,0,4,,,3,0,4,8,,31,140,70,0,1,0,0,1,0,6,,,4,2,3,9,1,36,168,102,,,,,,,,,,,,,,,14,67,39,,,,,0,,0,,,0,0,0,0,0,4,56,5,,,,,,,,,,,,,,,3,7,4,,,,,,,,,,,,,,,3,16,7
2022-02-13,0,0,0,7,7,6,133,4,1,90,16,22,159,2,1238,5009,2426,0,0,0,4,4,3,56,1,,41,0,12,68,1,291,1443,580,,,,1,1,2,33,2,,18,10,-3,30,1,264,1079,493,0,0,0,5,0,0,5,,,5,0,1,6,,99,313,174,0,0,0,1,1,0,11,,1,7,0,0,11,,196,682,371,0,0,0,0,0,1,7,1,,5,0,2,9,,76,289,188,0,0,0,0,0,0,9,,,7,2,-2,7,,107,369,219,,,,,,,,,,,,,,,28,102,39,,,,,0,0,1,,,0,1,3,4,,41,133,83,,,,,,,,,,,,,,,45,144,52,0,0,0,1,1,0,5,,,3,1,3,8,,31,141,70,0,0,0,0,0,0,6,,,4,2,3,9,,36,168,102,,,,,,,,,,,,,,,14,67,39,,,,,0,,0,,,0,0,0,0,0,4,56,5,,,,,,,,,,,,,,,3,7,4,,,,,,,,,,,,,,,3,16,7
2022-02-14,1,2,0,8,11,6,136,3,3,88,19,19,159,2,1240,5020,2429,1,0,0,2,3,2,55,,3,36,0,13,68,2,293,1446,580,,,,2,2,3,32,,,18,10,-2,30,,264,1081,493,0,2,0,7,2,0,7,1,,6,0,-1,6,,99,315,175,0,0,0,1,1,0,12,1,,8,1,-1,11,,196,683,372,0,0,0,0,0,0,7,,,5,0,2,9,,76,289,188,0,0,0,0,0,0,9,,,7,2,-2,7,,107,369,219,,,,,,,,,,,,,,,28,102,39,,1,,,1,0,2,,,0,2,2,4,,41,134,83,,,,,,,,,,,,,,,45,144,52,0,0,0,0,0,1,4,,,3,1,4,8,,31,141,70,0,0,0,1,1,0,7,1,,5,2,2,9,,36,169,103,,,,,,,,,,,,,,,14,67,39,,,,1,1,,1,,,0,1,-1,0,0,4,57,5,,,,,,,,,,,,,,,3,7,4,,,,,,,,,,,,,,,3,16,7
2022-02-15,3,0,1,3,7,6,130,7,1,87,12,25,159,7,1247,5027,2436,1,0,1,1,3,3,53,,,34,0,15,68,2,295,1449,580,,,,1,1,0,32,2,,19,5,-2,30,1,265,1082,495,0,0,0,7,0,0,7,1,,7,0,-1,6,,99,315,176,1,0,0,0,1,2,9,2,,8,0,2,11,2,198,684,374,0,0,0,0,0,0,7,,,5,0,2,9,,76,289,188,0,0,0,1,1,0,10,,1,6,4,-3,7,,107,370,219,,,,,,,,,,,,,,,28,102,39,,,,,0,0,2,,,0,1,2,4,,41,134,83,,,,,,,,,,,,,,,45,144,52,0,0,0,0,0,0,4,1,,4,0,4,8,,31,141,71,1,0,0,0,1,1,6,,,4,2,3,9,1,37,170,103,,,,,,,,,,,,,,,14,67,39,,,,,0,,0,1,,0,0,0,0,1,5,57,6,,,,,,,,,,,,,,,3,7,4,,,,,,,,,,,,,,,3,16,7
2022-02-16,3,0,0,6,9,13,125,1,6,81,12,30,159,1,1248,5036,2437,2,0,0,3,5,4,54,,1,33,0,14,68,,295,1454,580,,,,1,1,4,29,,,19,5,1,30,,265,1083,495,0,0,0,6,0,0,6,,1,5,0,0,6,1,100,315,176,1,0,0,0,1,1,9,,1,7,0,2,11,,198,685,374,0,0,0,1,1,1,7,,1,4,1,2,9,,76,290,188,0,0,0,1,1,2,9,,,6,3,-2,7,,107,371,219,,,,,,,,,,,,,,,28,102,39,,,,,0,0,2,1,,1,0,2,4,,41,134,84,,,,,,,,,,,,,,,45,144,52,0,0,0,0,0,1,3,,1,3,0,5,8,,31,141,71,0,0,0,0,0,0,6,,1,3,3,3,9,,37,170,103,,,,,,,,,,,,,,,14,67,39,,,,,0,,0,,,0,0,0,0,0,5,57,6,,,,,,,,,,,,,,,3,7,4,,,,,,,,,,,,,,,3,16,7
2022-02-17,5,0,0,6,11,14,119,3,2,79,12,36,159,3,1251,5047,2440,3,0,0,0,3,7,49,,1,31,0,19,68,1,296,1457,580,,,,,0,2,27,,,19,5,3,30,,265,1083,495,0,0,0,5,0,0,5,,1,3,0,1,6,1,101,315,176,1,0,0,1,2,2,9,,,7,0,2,11,,198,687,374,1,0,0,2,3,2,8,,,4,2,1,9,,76,293,188,0,0,0,1,1,0,10,2,,8,2,-3,7,,107,372,221,,,,,,,,,,,,,,,28,102,39,,,,,0,0,2,,,1,0,2,4,,41,134,84,,,,,,,,,,,,,,,45,144,52,0,0,0,0,0,0,3,,,3,0,5,8,,31,141,71,0,0,0,2,2,1,6,1,,3,3,3,9,1,38,172,104,,,,,,,,,,,,,,,14,67,39,,,,,0,,0,,,0,0,0,0,0,5,57,6,,,,,,,,,,,,,,,3,7,4,,,,,,,,,,,,,,,3,16,7
2022-02-18,2,1,0,8,11,15,113,4,3,78,13,42,159,2,1253,5058,2444,1,0,0,2,3,7,44,1,,31,1,24,68,1,297,1460,581,1,,,2,3,2,27,2,,20,5,3,30,1,266,1086,497,0,0,1,4,0,1,4,,,3,0,2,6,,101,315,176,0,0,0,2,2,2,9,,3,4,0,2,11,,198,689,374,0,0,0,0,0,2,6,,,4,2,3,9,,76,293,188,0,0,0,0,0,0,10,,,8,1,-3,7,,107,372,221,,,,,,,,,,,,,,,28,102,39,,,,,0,1,1,,,1,0,3,4,,41,134,84,,,,,,,,,,,,,,,45,144,52,0,1,0,0,1,0,4,,,3,0,4,8,,31,142,71,0,0,0,1,1,0,7,1,,4,3,2,9,,38,173,105,,,,,,,,,,,,,,,14,67,39,,,,1,1,,1,,,0,1,-1,0,0,5,58,6,,,,,,,,,,,,,,,3,7,4,,,,,,,,,,,,,,,3,16,7
2022-02-19,1,1,0,7,9,11,109,3,1,78,12,43,156,2,1255,5067,2447,1,1,0,4,6,5,45,1,,32,1,23,68,,297,1466,582,,,,2,2,2,25,2,,20,4,5,30,2,268,1088,499,0,1,0,5,1,0,5,,,3,0,1,6,,101,316,176,0,0,0,0,0,3,6,,,4,0,5,11,,198,689,374,,,,,0,0,6,,1,3,2,0,6,,76,293,188,0,0,0,0,0,0,10,,,8,1,-3,7,,107,372,221,,,,,,,,,,,,,,,28,102,39,,,,,0,0,1,,,1,0,3,4,,41,134,84,,,,,,,,,,,,,,,45,144,52,0,0,0,0,0,1,3,,,3,0,5,8,,31,142,71,0,0,0,0,0,0,7,,,4,3,2,9,,38,173,105,,,,,,,,,,,,,,,14,67,39,,,,,0,,1,,,0,1,-1,0,0,5,58,6,,,,,,,,,,,,,,,3,7,4,,,,,,,,,,,,,,,3,16,7
2022-02-20,1,0,0,3,4,1,110,3,1,78,15,42,156,2,1257,5071,2450,0,0,0,0,0,0,45,1,,33,1,23,68,,297,1466,583,,,,2,2,1,25,,1,18,6,5,30,1,269,1090,499,0,0,0,5,0,0,5,,,3,0,1,6,,101,316,176,0,0,0,1,1,0,6,1,,4,0,5,11,1,199,690,375,1,0,0,0,1,0,7,1,,4,3,-1,6,,76,294,189,0,0,0,0,0,0,10,,,8,1,-3,7,,107,372,221,,,,,,,,,,,,,,,28,102,39,,,,,0,0,1,,,1,0,3,4,,41,134,84,,,,,,,,,,,,,,,45,144,52,0,0,0,0,0,0,3,,,3,0,5,8,,31,142,71,0,0,0,0,0,0,7,,,4,3,2,9,,38,173,105,,,,,,,,,,,,,,,14,67,39,,,,,0,,1,,,0,1,-1,0,0,5,58,6,,,,,,,,,,,,,,,3,7,4,,,,,,,,,,,,,,,3,16,7
2022-02-21,1,0,0,9,10,5,112,12,1,86,11,40,156,3,1260,5081,2462,1,0,0,5,6,2,48,5,,37,1,20,68,1,298,1472,588,,,,2,2,1,26,2,,20,4,4,30,,269,1092,501,0,0,0,5,0,0,5,,,3,0,1,6,,101,316,176,0,0,0,0,0,1,5,1,,5,0,6,11,,199,690,376,0,0,0,0,0,1,6,,1,3,3,0,6,,76,294,189,0,0,0,1,1,0,11,2,,10,0,-4,7,,107,373,223,,,,,,,,,,,,,,,28,102,39,,,,,0,0,1,,,1,0,3,4,,41,134,84,,,,,,,,,,,,,,,45,144,52,0,0,0,1,1,0,4,1,,4,0,4,8,,31,143,72,0,0,0,0,0,0,5,1,,3,2,4,9,2,40,173,106,,,,,,,,,,,,,,,14,67,39,,,,,0,,1,,,0,1,-1,0,0,5,58,6,,,,,,,,,,,,,,,3,7,4,,,,,,,,,,,,,,,3,16,7
2022-02-22,1,3,0,3,7,6,111,2,1,85,9,41,156,2,1262,5088,2464,1,0,0,2,3,2,48,,,36,1,20,68,1,299,1475,588,,,,,0,1,24,,,19,4,6,30,1,270,1092,501,0,0,0,5,0,0,5,,,3,0,1,6,,101,316,176,0,0,0,0,0,0,5,,1,4,0,6,11,,199,690,376,0,1,0,0,1,1,6,2,,5,0,0,6,,76,295,191,0,1,0,0,1,1,11,,,10,1,-4,7,,107,374,223,,,,,,,,,,,,,,,28,102,39,,,,1,1,0,2,,,1,0,2,4,,41,135,84,,,,,,,,,,,,,,,45,144,52,0,1,0,0,1,0,5,,,4,1,3,8,,31,144,72,0,0,0,0,0,1,4,,,3,1,5,9,,40,173,106,,,,,,,,,,,,,,,14,67,39,,,,,0,,1,,,0,1,-1,0,0,5,58,6,,,,,,,,,,,,,,,3,7,4,,,,,,,,,,,,,,,3,16,7
2022-02-23,4,0,0,3,7,2,115,2,1,85,7,37,156,1,1263,5095,2466,3,0,0,1,4,1,51,,,36,0,17,68,,299,1479,588,,,,2,2,1,24,,1,17,5,6,30,1,271,1094,501,0,0,0,5,0,0,5,,,3,0,1,6,,101,316,176,0,0,0,0,0,0,5,,,4,0,6,11,,199,690,376,0,0,0,0,0,0,6,,,5,0,0,6,,76,295,191,1,0,0,0,1,0,12,2,,12,0,-5,7,,107,375,225,,,,,,,,,,,,,,,28,102,39,,,,,0,0,2,,,1,0,2,4,,41,135,84,,,,,,,,,,,,,,,45,144,52,0,0,0,0,0,0,5,,,4,0,3,8,,31,144,72,0,0,0,0,0,0,4,,,3,1,5,9,,40,173,106,,,,,,,,,,,,,,,14,67,39,,,,,0,,1,,,0,1,-1,0,0,5,58,6,,,,,,,,,,,,,,,3,7,4,,,,,,,,,,,,,,,3,16,7
2022-02-24,4,0,0,2,6,4,112,2,2,80,10,40,156,5,1268,5101,2468,1,0,0,0,1,3,45,,,32,0,23,68,4,303,1480,588,1,,,2,3,1,26,,1,16,8,4,30,,271,1097,501,0,0,0,5,0,0,5,1,,4,0,1,6,,101,316,177,1,0,0,0,1,0,5,,,3,0,6,11,1,200,691,376,0,0,0,0,0,0,6,,1,4,0,0,6,,76,295,191,1,0,0,0,1,0,13,1,,13,0,-6,7,,107,376,226,,,,,,,,,,,,,,,28,102,39,,,,,0,0,2,,,1,0,2,4,,41,135,84,,,,,,,,,,,,,,,45,144,52,0,0,0,0,0,0,5,,,4,0,3,8,,31,144,72,0,0,0,0,0,0,4,,,3,1,5,9,,40,173,106,,,,,,,,,,,,,,,14,67,39,,,,,0,,1,,,0,1,-1,0,0,5,58,6,,,,,,,,,,,,,,,3,7,4,,,,,,,,,,,,,,,3,16,7
2022-02-25,4,0,2,8,14,9,117,4,2,82,10,35,156,0,1268,5115,2472,1,0,0,4,5,3,47,,2,30,0,21,68,,303,1485,588,3,,,2,5,2,29,3,,19,8,1,30,,271,1102,504,0,0,0,5,0,0,5,,,4,0,1,6,,101,316,177,0,0,0,2,2,0,7,1,,4,0,4,11,,200,693,377,0,0,0,0,0,1,5,,,4,0,1,6,,76,295,191,0,0,2,0,2,2,13,,,13,0,-6,7,,107,378,226,,,,,,,,,,,,,,,28,102,39,,,,,0,1,1,,,1,0,3,4,,41,135,84,,,,,,,,,,,,,,,45,144,52,0,0,0,0,0,0,5,,,4,0,3,8,,31,144,72,0,0,0,0,0,0,4,,,3,1,5,9,,40,173,106,,,,,,,,,,,,,,,14,67,39,,,,,0,,1,,,0,1,-1,0,0,5,58,6,,,,,,,,,,,,,,,3,7,4,,,,,,,,,,,,,,,3,16,7
2022-02-26,2,0,1,6,9,18,106,4,4,80,6,44,154,2,1270,5124,2476,1,0,0,1,2,6,43,,1,29,0,25,68,,303,1487,588,,,,1,1,4,25,,1,17,5,5,30,1,272,1103,504,0,0,0,5,0,0,5,,,4,0,1,6,,101,316,177,1,0,0,1,2,4,5,1,,5,0,6,11,,200,695,378,0,0,1,0,1,0,6,1,,5,0,0,6,,76,296,192,0,0,0,2,2,2,12,,1,11,0,-5,7,1,108,380,226,,,,,,,,,,,,,,,28,102,39,,,,,0,1,0,,1,0,0,2,2,,41,135,84,,,,,,,,,,,,,,,45,144,52,0,0,0,0,0,1,4,,,4,0,4,8,,31,144,72,0,0,0,1,1,0,5,2,,5,0,4,9,,40,174,108,,,,,,,,,,,,,,,14,67,39,,,,,0,,1,,,0,1,-1,0,0,5,58,6,,,,,,,,,,,,,,,3,7,4,,,,,,,,,,,,,,,3,16,7
2022-02-27,4,0,1,1,6,2,108,3,2,79,6,42,154,2,1272,5130,2479,2,0,0,0,2,1,43,2,,30,0,25,68,1,304,1489,590,1,,,1,2,1,26,,2,15,5,4,30,,272,1105,504,0,0,0,5,0,0,5,,,4,0,1,6,,101,316,177,0,0,0,0,0,0,5,,,5,0,6,11,,200,695,378,0,0,1,0,1,0,7,1,,6,0,-1,6,,76,297,193,1,0,0,0,1,0,12,,,10,0,-5,7,1,109,381,226,,,,,,,,,,,,,,,28,102,39,,,,,0,0,0,,,0,0,2,2,,41,135,84,,,,,,,,,,,,,,,45,144,52,0,0,0,0,0,0,4,,,4,0,4,8,,31,144,72,0,0,0,0,0,0,5,,,5,0,4,9,,40,174,108,,,,,,,,,,,,,,,14,67,39,,,,,0,,1,,,0,1,-1,0,0,5,58,6,,,,,,,,,,,,,,,3,7,4,,,,,,,,,,,,,,,3,16,7
2022-02-28,1,1,0,0,2,3,104,0,7,69,15,44,152,3,1275,5132,2479,0,0,0,0,0,1,42,,3,27,1,26,68,,304,1489,590,,,,,0,1,24,,1,13,8,6,30,1,273,1105,504,0,0,0,4,0,0,4,,,3,0,2,6,1,102,316,177,0,0,0,0,0,0,5,,,5,0,6,11,,200,695,378,0,0,0,0,0,0,7,,,6,0,-1,6,,76,297,193,1,0,0,0,1,1,12,,,10,1,-5,7,,109,382,226,,,,,,,,,,,,,,,28,102,39,,,,,0,0,0,,,0,0,0,0,,41,135,84,,,,,,,,,,,,,,,45,144,52,0,1,0,0,1,0,5,,,4,1,3,8,,31,145,72,0,0,0,0,0,0,4,,3,1,3,5,9,1,41,174,108,,,,,,,,,,,,,,,14,67,39,,,,,0,,1,,,0,1,-1,0,0,5,58,6,,,,,,,,,,,,,,,3,7,4,,,,,,,,,,,,,,,3,16,7
2022-03-01,1,0,1,6,8,14,94,5,5,65,9,23,121,4,1279,5140,2484,1,0,0,3,4,4,41,2,,28,1,9,50,1,305,1493,592,,,,,0,5,18,1,,13,4,7,25,1,274,1105,505,0,0,0,4,0,0,4,,,3,0,2,6,,102,316,177,0,0,0,2,2,0,7,1,,6,0,4,11,,200,697,379,0,0,0,0,0,1,6,,1,5,0,0,6,,76,297,193,0,0,0,0,0,0,11,,1,8,1,-4,7,1,110,382,226,,,,,,,,,,,,,,,28,102,39,,,,,,,,,,,,,,,41,135,84,,,,,,,,,,,,,,,45,144,52,0,0,0,0,0,4,0,,3,0,0,0,0,1,32,145,72,0,0,1,0,1,0,5,1,,2,1,4,9,,41,175,109,,,,,,,,,,,,,,,14,67,39,,,,1,1,,2,,,0,2,-2,0,0,5,59,6,,,,,,,,,,,,,,,3,7,4,,,,,,,,,,,,,,,3,16,7
2022-03-02,0,0,0,4,4,6,89,1,2,61,8,25,118,3,1282,5144,2485,0,0,0,0,0,3,38,,1,27,0,12,50,,305,1493,592,,,,1,1,1,18,,,13,4,7,25,,274,1106,505,0,0,0,3,0,0,3,,,2,0,3,6,1,103,316,177,0,0,0,1,1,0,7,1,,6,0,4,11,1,201,698,380,0,0,0,0,0,1,5,,,5,0,1,6,,76,297,193,0,0,0,2,2,0,13,,,8,1,-6,7,,110,384,226,,,,,,,,,,,,,,,28,102,39,,,,,,,,,,,,,,,41,135,84,,,,,,,,,,,,,,,45,144,52,,,,,,,,,,,,,,,32,145,72,0,0,0,0,0,1,3,,1,0,1,3,6,1,42,175,109,,,,,,,,,,,,,,,14,67,39,,,,,0,,2,,,0,2,-2,0,0,5,59,6,,,,,,,,,,,,,,,3,7,4,,,,,,,,,,,,,,,3,16,7
2022-03-03,0,0,0,3,3,7,83,1,2,58,7,27,114,2,1284,5147,2486,0,0,0,2,2,3,36,,1,25,0,14,50,1,306,1495,592,,,,,0,1,16,,,12,3,9,25,1,275,1106,505,0,0,0,3,0,0,3,,,2,0,3,6,,103,316,177,0,0,0,0,0,1,6,,1,5,0,1,7,,201,698,380,0,0,0,0,0,0,5,,,5,0,1,6,,76,297,193,0,0,0,1,1,1,13,,,8,2,-6,7,,110,385,226,,,,,,,,,,,,,,,28,102,39,,,,,,,,,,,,,,,41,135,84,,,,,,,,,,,,,,,45,144,52,,,,,,,,,,,,,,,32,145,72,0,0,0,0,0,1,2,1,,1,0,4,6,,42,175,110,,,,,,,,,,,,,,,14,67,39,,,,,0,,2,,,0,2,-2,0,0,5,59,6,,,,,,,,,,,,,,,3,7,4,,,,,,,,,,,,,,,3,16,7
2022-03-04,2,0,0,1,3,4,80,1,0,57,8,30,114,2,1286,5150,2487,1,0,0,0,1,1,35,,,24,0,15,50,1,307,1496,592,,,,1,1,1,15,,,11,3,10,25,1,276,1107,505,0,0,0,3,0,0,3,,,2,0,3,6,,103,316,177,0,0,0,0,0,0,6,,,5,0,1,7,,201,698,380,1,0,0,0,1,0,6,1,,6,0,0,6,,76,298,194,0,0,0,0,0,2,11,,,8,3,-4,7,,110,385,226,,,,,,,,,,,,,,,28,102,39,,,,,,,,,,,,,,,41,135,84,,,,,,,,,,,,,,,45,144,52,,,,,,,,,,,,,,,32,145,72,0,0,0,0,0,0,2,,,1,0,4,6,,42,175,110,,,,,,,,,,,,,,,14,67,39,,,,,0,,2,,,0,2,-2,0,0,5,59,6,,,,,,,,,,,,,,,3,7,4,,,,,,,,,,,,,,,3,16,7
2022-03-05,0,0,1,0,1,3,78,1,2,56,6,32,114,0,1286,5151,2488,0,0,1,0,1,2,34,,2,22,0,16,50,,307,1497,592,,,,,0,0,15,,,11,3,10,25,,276,1107,505,0,0,0,3,0,0,3,,,2,0,3,6,,103,316,177,0,0,0,0,0,1,5,,,5,0,2,7,,201,698,380,0,0,0,0,0,0,6,,,6,0,0,6,,76,298,194,0,0,0,0,0,0,11,1,,9,1,-4,7,,110,385,227,,,,,,,,,,,,,,,28,102,39,,,,,,,,,,,,,,,41,135,84,,,,,,,,,,,,,,,45,144,52,,,,,,,,,,,,,,,32,145,72,0,0,0,0,0,0,2,,,1,0,4,6,,42,175,110,,,,,,,,,,,,,,,14,67,39,,,,,0,,2,,,0,2,-2,0,0,5,59,6,,,,,,,,,,,,,,,3,7,4,,,,,,,,,,,,,,,3,16,7
2022-03-06,0,0,0,4,5,1,81,2,0,57,7,29,114,1,1287,5156,2490,0,0,0,2,2,1,35,1,,23,0,15,50,,307,1499,593,,,,1,1,0,16,,,11,4,9,25,,276,1108,505,0,0,0,3,0,0,3,,,2,0,3,6,,103,316,177,0,0,0,1,1,0,6,,,5,0,1,7,,201,699,380,0,0,0,0,0,0,6,,,6,0,0,6,,76,298,194,0,0,0,0,0,0,10,,,8,1,-3,7,1,111,385,227,,,,,,,,,,,,,,,28,102,39,,,,,,,,,,,,,,,41,135,84,,,,,,,,,,,,,,,45,144,52,,,,,,,,,,,,,,,32,145,72,0,0,0,0,1,0,3,1,,2,0,3,6,,42,176,111,,,,,,,,,,,,,,,14,67,39,,,,,0,,2,,,0,2,-2,0,0,5,59,6,,,,,,,,,,,,,,,3,7,4,,,,,,,,,,,,,,,3,16,7
