date,absent.from,absent.to,school_type,school,person_type,person_class,reason
2021-01-27,2021-01-26,2021-02-04,PV,11410,E,PVDS,PVOKU
2021-01-27,2021-01-15,2021-01-27,PV,1145,E,PVV,OSOKU
2021-01-27,2021-01-26,2021-02-05,PV,11549,E,PVDS,PVOKU
2021-01-27,2021-01-26,2021-02-05,PV,11549,E,PVDS,PVSUM
2021-01-27,2021-01-26,2021-02-05,PV,11550,E,PVDS,PVSUM
2021-01-27,2021-01-18,2021-01-27,PV,1171,E,PVV,OSOKU
2021-01-27,2021-01-21,2021-01-25,PV,11731,E,PVDS,PVSUM
2021-01-27,2021-01-26,2021-02-04,PV,11731,E,PVDS,PVOKU
2021-01-27,2021-01-25,2021-02-03,PV,11830,E,PVDS,PVOKU
2021-01-27,2021-01-25,2021-02-03,PV,11830,E,PVDD,PVOKU
2021-01-27,2021-01-25,2021-02-03,PV,11830,E,PVDD,PVOKU
2021-01-27,2021-01-28,2021-02-03,PV,11830,E,PVDD,PVSUM
2021-01-27,2021-01-25,2021-02-04,PV,1188,E,PVV,PVOKU
2021-01-27,2021-01-25,2021-02-04,PV,1188,E,PVV,PVOKU
2021-01-27,2021-01-26,2021-02-05,PV,1188,E,PVV,PVOKU
2021-01-27,2021-01-26,2021-02-05,PV,1188,E,PVDD,PVOKU
2021-01-27,2021-01-26,2021-02-05,PV,1188,E,PVDD,PVOKU
2021-01-27,2021-01-26,2021-02-05,PV,1188,E,PVDD,PVOKU
2021-01-27,2021-01-26,2021-02-05,PV,1188,E,PVDD,PVOKU
2021-01-27,2021-01-26,2021-02-05,PV,1188,E,PVDD,PVOKU
2021-01-27,2021-01-25,2021-02-03,PV,12113,E,PVV,PVSUM
2021-01-27,2021-01-25,2021-02-03,PV,12113,E,PVV,PVOKU
2021-01-27,2021-01-27,2021-02-06,PV,12169,E,PVV,PVOKU
2021-01-27,2021-01-22,2021-01-31,PV,12850,E,PVV,PVSUM
2021-01-27,2021-01-22,2021-01-31,PV,12850,E,PVV,PVSUM
2021-01-27,2021-01-22,2021-01-31,PV,12850,E,PVV,PVOKU
2021-01-27,2021-01-25,2021-02-03,PV,12850,E,PVV,PVSUM
2021-01-27,2021-01-25,2021-02-05,PV,1311,E,PVV,OSSUM
2021-01-27,2021-01-26,2021-02-05,PV,1311,E,PVV,OSOKU
2021-01-27,2021-01-26,2021-02-05,PV,1311,E,PVDD,OSOKU
2021-01-27,2021-01-26,2021-02-05,PV,1311,E,PVDD,OSSUM
2021-01-27,2021-01-27,2021-02-05,PV,1311,E,PVV,OSSUM
2021-01-27,2021-01-23,2021-02-02,PV,13169,E,PVV,OSOKU
2021-01-27,2021-01-25,2021-02-04,PV,13169,E,PVV,OSOKU
2021-01-27,2021-01-11,2021-01-15,PV,1328,E,PVV,OSOKU
2021-01-27,2021-01-15,2021-01-24,PV,13609,E,PVV,PVSUM
2021-01-27,2021-01-15,2021-01-31,PV,13609,E,PVV,PVOKU
2021-01-27,2021-01-15,2021-01-31,PV,13629,E,PVV,PVOKU
2021-01-27,2021-01-24,2021-02-04,PV,13629,E,PVDS,PVOKU
2021-01-27,2021-01-22,2021-01-31,PV,13649,A,PVSO2,PVSUM
2021-01-27,2021-01-22,2021-01-31,PV,13649,E,PVV,PVSUM
2021-01-27,2021-01-22,2021-01-31,PV,13649,E,PVV,PVSUM
2021-01-27,2021-01-21,2021-01-31,PV,1366,E,PVDS,OSOKU
2021-01-27,2020-12-28,2021-01-15,PV,1366,E,PVDS,OSOKU
2021-01-27,2021-01-26,2021-02-05,PV,13969,E,PVV,OSOKU
2021-01-27,2020-10-26,2021-02-05,PV,13969,E,PVV,OSOKU
2021-01-27,2020-10-26,2021-02-05,PV,13969,E,PVDD,OSSUM
2021-01-27,2020-10-26,2021-02-05,PV,13969,E,PVDD,OSOKU
2021-01-27,2021-01-27,2021-02-05,PV,13969,E,PVV,OSSUM
2021-01-27,2021-01-27,2021-02-05,PV,13969,E,PVV,OSSUM
2021-01-27,2021-01-27,2021-02-05,PV,13969,E,PVV,OSSUM
2021-01-27,2021-01-22,2021-01-31,PV,13989,A,PVSO1,OSSUM
2021-01-27,2021-01-22,2021-01-31,PV,13989,A,PVSO1,OSSUM
2021-01-27,2021-01-22,2021-01-31,PV,13989,A,PVSO1,OSSUM
2021-01-27,2021-01-22,2021-01-31,PV,13989,A,PVSO1,OSSUM
2021-01-27,2021-01-22,2021-01-31,PV,13989,A,PVSO1,OSSUM
2021-01-27,2021-01-22,2021-01-31,PV,13989,A,PVSO1,OSSUM
2021-01-27,2021-01-22,2021-01-31,PV,13989,E,PVV,OSOKU
2021-01-27,2021-01-22,2021-01-31,PV,13989,E,PVV,OSOKU
2021-01-27,2021-01-22,2021-01-31,PV,14191,E,PVV,PVSUM
2021-01-27,2021-01-23,2021-02-02,PV,14774,E,PVV,PVOKU
2021-01-27,2021-01-21,2021-01-31,PV,15709,A,PVSO1,PVSUM
2021-01-27,2021-01-21,2021-01-31,PV,15709,A,PVSO1,PVSUM
2021-01-27,2021-01-22,2021-02-01,PV,15709,A,PVSO1,PVSUM
2021-01-27,2021-01-22,2021-02-01,PV,15709,A,PVSO1,PVSUM
2021-01-27,2021-01-22,2021-02-01,PV,15709,A,PVSO1,PVSUM
2021-01-27,2021-01-22,2021-02-01,PV,15709,A,PVSO12,PVSUM
2021-01-27,2021-01-22,2021-02-01,PV,15709,A,PVSO12,PVSUM
2021-01-27,2021-01-22,2021-02-01,PV,15709,A,PVSO12,PVSUM
2021-01-27,2021-01-22,2021-02-01,PV,15709,A,PVSO12,PVSUM
2021-01-27,2021-01-25,2021-02-04,PV,15709,E,PVDS,PVOKU
2021-01-27,2021-01-25,2021-02-04,PV,16790,E,PVDS,PVOKU
2021-01-27,2021-01-27,2021-02-06,PV,16790,E,PVV,PVOKU
2021-01-27,2021-01-26,2021-02-04,PV,17671,A,PVSO2,PVSUM
2021-01-27,2021-01-24,2021-02-02,PV,18210,E,PVV,PVSUM
2021-01-27,2021-01-25,2021-01-31,PV,21435,A,PVSO1,PVSUM
2021-01-27,2021-01-25,2021-01-31,PV,21435,A,PVSO1,PVSUM
2021-01-27,2021-01-25,2021-01-31,PV,21435,A,PVSO2,PVSUM
2021-01-27,2021-01-25,2021-01-31,PV,21435,A,PVSO2,PVSUM
2021-01-27,2021-01-25,2021-01-31,PV,21435,A,PVSO2,PVSUM
2021-01-27,2021-01-25,2021-01-31,PV,21435,A,PVSO2,PVSUM
2021-01-27,2021-01-25,2021-02-04,PV,21435,E,PVV,PVOKU
2021-01-27,2021-01-25,2021-02-04,PV,21435,E,PVV,PVOKU
2021-01-27,2021-01-25,2021-02-04,PV,21435,E,PVV,PVSUM
2021-01-27,2021-01-25,2021-02-03,PV,21516,E,PVV,PVOKU
2021-01-27,2021-01-25,2021-02-03,PV,3659,E,PVV,OSOKU
2021-01-27,2021-01-26,2021-02-04,PV,3659,E,PVV,OSSUM
2021-01-27,2021-01-25,2021-02-04,PV,3707,A,PVSO1,OSOKU
2021-01-27,2021-01-25,2021-02-04,PV,3707,E,PVV,OSOKU
2021-01-27,2021-01-25,2021-02-04,PV,3707,E,PVV,OSOKU
2021-01-27,2021-01-26,2021-02-05,PV,3749,E,PVV,OSOKU
2021-01-27,2021-01-26,2021-02-05,PV,3768,A,PVSO2,OSSUM
2021-01-27,2021-01-27,2021-02-06,PV,3828,E,PVV,OSOKU
2021-01-27,2021-01-19,2021-01-29,SS,37,E,SSDD,SSOKU
2021-01-27,2021-01-25,2021-02-04,ZAV,1000,A,ZAV2,ZAVSUM
2021-01-27,2021-01-24,2021-02-02,ZAV,1002,A,ZAV7,ZAVOKU
2021-01-27,2021-01-25,2021-02-03,ZAV,1002,A,ZAV2,ZAVSUM
2021-01-27,2021-01-25,2021-02-03,ZAV,1002,A,ZAV8,ZAVOKU
2021-01-27,2021-01-25,2021-02-03,ZAV,1002,A,ZAVST2,ZAVSUM
2021-01-27,2021-01-27,2021-02-05,ZAV,1002,A,ZAV9,ZAVOKU
2021-01-27,2021-01-22,2021-01-31,ZAV,1002,E,ZAVU,ZAVOKU
2021-01-27,2021-01-27,2021-02-06,ZAV,1004,A,ZAV5,ZAVSUM
2021-01-27,2021-01-25,2021-01-27,ZAV,1004,E,ZAVDS,ZAVSUM
2021-01-27,2021-01-21,2021-01-31,ZAV,3567,E,ZAVV,ZAVSUM
2021-01-27,2021-01-25,2021-01-25,ZAV,3567,E,ZAVDD,ZAVSUM
2021-01-27,2021-01-26,2021-02-04,ZAV,3571,A,ZAVLE1,ZAVSUM
2021-01-27,2021-01-26,2021-02-04,ZAV,3571,A,ZAVLE1,ZAVSUM
2021-01-27,2021-01-26,2021-02-04,ZAV,3571,A,ZAVLE1,ZAVOKU
2021-01-27,2021-01-26,2021-02-04,ZAV,3571,A,ZAVLE1,ZAVSUM
2021-01-27,2021-01-26,2021-02-04,ZAV,3571,A,ZAVLE1,ZAVSUM
2021-01-27,2021-01-26,2021-02-04,ZAV,3571,A,ZAVLE1,ZAVSUM
2021-01-27,2021-01-26,2021-02-04,ZAV,3571,A,ZAVLE2,ZAVSUM
2021-01-27,2021-01-26,2021-02-04,ZAV,3571,A,ZAVLE2,ZAVSUM
2021-01-27,2021-01-26,2021-02-04,ZAV,3571,A,ZAVLE2,ZAVSUM
2021-01-27,2021-01-26,2021-02-04,ZAV,3571,A,ZAVLE2,ZAVSUM
2021-01-27,2021-01-26,2021-02-04,ZAV,3571,A,ZAVLE2,ZAVSUM
2021-01-27,2021-01-26,2021-02-04,ZAV,3571,A,ZAVVSK1,ZAVSUM
2021-01-27,2021-01-25,2021-02-03,ZAV,3571,E,ZAVU,ZAVSUM
2021-01-27,2021-01-26,2021-02-04,ZAV,3631,A,ZAV5,ZAVSUM
2021-01-27,2021-01-26,2021-02-04,ZAV,3631,A,ZAV6,ZAVSUM
2021-01-28,2021-01-26,2021-02-09,GS,403,A,GSVIČ,GSOKU
2021-01-28,2021-01-24,2021-01-27,OS,118,E,OSU,OSSUM
2021-01-28,2021-01-26,2021-02-06,OS,118,E,OSDD,OSOKU
2021-01-28,2021-01-28,2021-02-11,OS,118,E,OSU,OSOKU
2021-01-28,2021-01-25,2021-02-05,OS,1370,E,OSU,OSOKU
2021-01-28,2021-01-27,2021-02-06,OS,175,A,OS2,OSOSE
2021-01-28,2021-01-28,2021-02-07,OS,180,A,OS1,OSSUM
2021-01-28,2021-01-28,2021-02-07,OS,180,A,OS1,OSSUM
2021-01-28,2021-01-27,2021-02-05,OS,217,E,OSDS,OSOKU
2021-01-28,2021-01-25,2021-01-29,OS,223,E,OSDD,OSSUM
2021-01-28,2021-01-27,2021-02-06,OS,243,E,OSDS,OSOKU
2021-01-28,2021-01-22,2021-01-24,OS,270,E,OSU,OSSUM
2021-01-28,2021-01-25,2021-01-31,OS,270,E,OSU,OSOKU
2021-01-28,2021-01-25,2021-02-04,OS,310,E,OSU,OSSUM
2021-01-28,2021-01-28,2021-02-07,OS,311,A,OS3,OSSUM
2021-01-28,2021-01-25,2021-01-27,OS,326,E,OSU,OSSUM
2021-01-28,2021-01-27,2021-02-07,OS,326,E,OSU,OSOKU
2021-01-28,2021-01-28,2021-02-02,OS,332,A,OS1,OSSUM
2021-01-28,2021-01-28,2021-02-07,OS,3530,A,OS1,OSSUM
2021-01-28,2021-01-27,2021-02-05,OS,372,E,OSU,OSOKU
2021-01-28,2021-01-27,2021-01-04,OS,382,E,OSU,OSOKU
2021-01-28,2021-01-26,2021-02-04,OS,384,E,OSU,OSSUM
2021-01-28,2021-01-28,2021-02-07,OS,394,A,OS1,OSSUM
2021-01-28,2021-01-28,2021-02-07,OS,394,A,OS1,OSOSE
2021-01-28,2021-01-26,2021-02-04,OS,437,E,OSDS,OSSUM
2021-01-28,2021-01-18,2021-01-29,OS,453,E,OSDD,OSOKU
2021-01-28,2021-01-25,2021-02-05,OS,453,E,OSDD,OSOKU
2021-01-28,2021-01-27,2021-02-06,OS,483,E,OSU,OSOKU
2021-01-28,2021-01-19,2021-01-28,OS,502,E,OSDD,OSOKU
2021-01-28,2021-01-21,2021-01-31,OS,513,E,OSU,OSOKU
2021-01-28,2021-01-26,2021-02-04,OS,543,A,OS1,OSSUM
2021-01-28,2021-01-27,2021-02-05,OS,543,A,OS3,OSSUM
2021-01-28,2021-01-27,2021-02-04,OS,543,E,OSU,OSSUM
2021-01-28,2021-01-27,2021-02-04,OS,543,E,OSU,OSSUM
2021-01-28,2021-01-25,2021-02-04,OS,544,A,OS1,OSOSE
2021-01-28,2021-01-25,2021-02-04,OS,544,A,OS1,OSSUM
2021-01-28,2021-01-26,2021-02-05,OS,544,A,OS1,OSOSE
2021-01-28,2021-01-26,2021-02-05,OS,544,A,OS2,OSSUM
2021-01-28,2021-01-26,2021-02-05,OS,544,A,OS2,OSOSE
2021-01-28,2021-01-26,2021-02-05,OS,544,A,OS3,OSSUM
2021-01-28,2021-01-27,2021-02-06,OS,544,A,OS2,OSSUM
2021-01-28,2021-01-23,2021-02-01,OS,564,E,OSU,OSSUM
2021-01-28,2021-01-26,2021-03-11,OS,579,A,OS1,OSSUM
2021-01-28,2021-01-28,2021-02-05,OS,579,A,OS2,OSSUM
2021-01-28,2021-01-28,2021-02-09,OS,579,A,OS1,OSSUM
2021-01-28,2021-01-25,2021-02-04,OS,584,A,OS3,OSOKU
2021-01-28,2021-01-26,2021-02-04,OS,584,A,OS2,OSSUM
2021-01-28,2021-01-26,2021-02-05,OS,599,A,OS1,OSSUM
2021-01-28,2021-01-28,2021-02-07,OS,599,A,OS1,OSSUM
2021-01-28,2021-01-28,2021-02-07,OS,599,A,OS1,OSSUM
2021-01-28,2021-01-28,2021-02-07,OS,599,A,OS1,OSSUM
2021-01-28,2021-01-28,2021-02-07,OS,599,A,OS1,OSSUM
2021-01-28,2021-01-27,2021-02-07,OS,599,E,OSDS,OSOKU
2021-01-28,2021-01-28,2021-02-01,OS,609,A,OS2,OSSUM
2021-01-28,2021-01-28,2021-02-10,OS,610,E,OSU,OSOKU
2021-01-28,2021-01-28,2021-02-06,OS,661,A,OS2,OSOKU
2021-01-28,2021-01-28,2021-02-06,OS,661,A,ZAVVSK3,OSOKU
2021-01-28,2021-01-28,2021-02-07,OS,811,A,OS1,OSOSE
2021-01-28,2021-01-28,2021-02-07,OS,811,A,OS1,OSSUM
2021-01-28,2021-01-28,2021-02-07,OS,811,A,OS2,OSOSE
2021-01-28,2021-01-28,2021-02-07,OS,873,A,OS1,OSSUM
2021-01-28,2021-01-26,2021-02-05,OS,905,A,OS2,OSSUM
2021-01-28,2021-01-26,2021-02-05,OS,964,A,OS2,OSOSE
2021-01-28,2021-01-28,2021-02-07,OS,964,A,OS2,OSOSE
2021-01-28,2021-01-28,2021-02-07,OS,964,A,OS2,OSSUM
2021-01-28,2021-01-28,2021-02-07,OS,969,A,OS1,OSOSE
2021-01-28,2021-01-28,2021-02-07,OS,969,A,OS2,OSOSE
2021-01-28,2021-01-28,2021-02-07,OS,969,A,OS3,OSOSE
2021-01-28,2021-01-28,2021-02-05,OS,9855,A,OS1,OSSUM
2021-01-28,2021-01-27,2021-02-02,OSPP,494,E,OSPPDD,OSPPOKU
2021-01-28,2021-01-26,2021-02-04,OSPP,547,E,OSPPU,OSPPOKU
2021-01-28,2021-01-28,2021-02-05,OSPP,637,A,OSPPST2,OSPPSUM
2021-01-28,2021-01-27,2021-02-05,OSPP,637,E,OSPPU,OSPPSUM
2021-01-28,2021-01-27,2021-02-05,OSPP,637,E,OSPPDD,OSPPOKU
2021-01-28,2021-01-28,2021-02-06,PV,1056,A,PVSO2,PVOKU
2021-01-28,2021-01-27,2021-02-06,PV,1127,E,PVDS,OSSUM
2021-01-28,2021-01-28,2021-02-05,PV,1142,E,PVDD,OSOKU
2021-01-28,2021-01-28,2021-02-06,PV,11729,E,PVDS,PVSUM
2021-01-28,2021-01-25,2021-02-03,PV,1209,E,PVV,PVOKU
2021-01-28,2021-01-17,2021-01-28,PV,1258,E,PVV,OSOKU
2021-01-28,2021-01-18,2021-01-29,PV,1258,E,PVDS,OSOKU
2021-01-28,2021-01-24,2021-01-31,PV,1258,E,PVV,OSSUM
2021-01-28,2021-01-27,2021-02-05,PV,12850,E,PVV,PVSUM
2021-01-28,2021-01-28,2021-02-04,PV,1332,E,PVV,OSSUM
2021-01-28,2021-01-27,2021-02-05,PV,13369,A,PVSO2,PVSUM
2021-01-28,2021-01-28,2021-02-07,PV,14049,E,PVDD,PVOKU
2021-01-28,2021-01-25,2021-02-03,PV,14082,A,PVSO2,PVSUM
2021-01-28,2021-01-25,2021-02-03,PV,14082,A,PVSO2,PVSUM
2021-01-28,2021-01-25,2021-02-03,PV,14191,E,PVV,PVSUM
2021-01-28,2021-01-26,2021-02-05,PV,14191,E,PVV,PVOKU
2021-01-28,2020-12-21,2021-12-31,PV,14569,E,PVV,PVOKU
2021-01-28,2021-01-06,2021-01-16,PV,14571,E,PVV,PVOKU
2021-01-28,2021-01-24,2021-02-02,PV,14571,E,PVV,PVSUM
2021-01-28,2021-01-24,2021-02-02,PV,14571,E,PVV,PVSUM
2021-01-28,2021-01-19,2021-01-28,PV,14711,E,PVV,PVSUM
2021-01-28,2021-01-19,2021-01-28,PV,14711,E,PVDS,PVSUM
2021-01-28,2021-01-22,2021-01-31,PV,14711,E,PVV,PVSUM
2021-01-28,2021-01-22,2021-01-31,PV,14711,E,PVV,PVSUM
2021-01-28,2021-01-28,2021-02-06,PV,15252,E,PVV,OSOKU
2021-01-28,2021-01-24,2021-02-03,PV,15709,E,PVDD,PVSUM
2021-01-28,2021-01-23,2021-02-01,PV,16529,A,PVSO12,PVSUM
2021-01-28,2021-01-25,2021-02-03,PV,16529,E,PVV,PVOKU
2021-01-28,2021-01-15,2021-01-25,PV,16550,E,PVV,PVSUM
2021-01-28,2021-01-27,2021-01-31,PV,16870,E,PVV,PVOKU
2021-01-28,2021-01-28,2021-02-06,PV,18771,A,PVSO1,PVSUM
2021-01-28,2021-01-28,2021-02-06,PV,18771,E,PVV,PVSUM
2021-01-28,2021-01-28,2021-02-06,PV,18771,E,PVDD,PVSUM
2021-01-28,2021-01-28,2021-02-07,PV,18771,E,PVV,PVOKU
2021-01-28,2021-01-28,2021-02-06,PV,19190,E,ZAVDS,ZAVOKU
2021-01-28,2021-01-27,2021-02-05,PV,3704,E,PVV,OSSUM
2021-01-28,2021-01-27,2021-02-06,PV,3768,E,PVDS,OSOKU
2021-01-28,2021-01-24,2021-01-30,PV,3823,E,PVDD,OSOKU
2021-01-28,2021-01-27,2021-02-10,SS,10107,A,DDVSK1,SSOKU
2021-01-28,2021-01-25,2021-02-03,SS,1255,E,SSDS,SSSUM
2021-01-28,2021-01-25,2021-01-27,SS,42,E,SSDD,SSSUM
2021-01-28,2021-01-28,2021-02-06,SS,45,E,SSU,SSOKU
2021-01-28,2021-01-25,2021-02-04,ZAV,1000,A,ZAV1,ZAVSUM
2021-01-28,2021-01-25,2021-02-04,ZAV,1000,A,ZAV1,ZAVSUM
2021-01-28,2021-01-25,2021-02-04,ZAV,1000,A,ZAV1,ZAVSUM
2021-01-28,2021-01-25,2021-02-04,ZAV,1000,A,ZAV1,ZAVSUM
2021-01-28,2021-01-25,2021-02-04,ZAV,1000,A,ZAV2,ZAVSUM
2021-01-28,2021-01-25,2021-02-04,ZAV,1000,A,ZAV2,ZAVSUM
2021-01-28,2021-01-25,2021-02-04,ZAV,1000,A,ZAV3,ZAVSUM
2021-01-28,2021-01-25,2021-02-04,ZAV,1000,A,ZAV4,ZAVSUM
2021-01-28,2021-01-25,2021-02-04,ZAV,1000,A,ZAV4,ZAVSUM
2021-01-28,2021-01-25,2021-02-04,ZAV,1000,A,ZAV5,ZAVSUM
2021-01-28,2021-01-25,2021-02-04,ZAV,1000,A,ZAV5,ZAVSUM
2021-01-28,2021-01-25,2021-02-04,ZAV,1000,A,ZAV5,ZAVSUM
2021-01-28,2021-01-25,2021-02-04,ZAV,1000,A,ZAV6,ZAVSUM
2021-01-28,2021-01-25,2021-02-04,ZAV,1000,A,ZAV6,ZAVSUM
2021-01-28,2021-01-25,2021-02-04,ZAV,1000,A,ZAV6,ZAVSUM
2021-01-28,2021-01-25,2021-02-04,ZAV,1000,A,ZAV7,ZAVSUM
2021-01-28,2021-01-25,2021-02-04,ZAV,1000,A,ZAV7,ZAVSUM
2021-01-28,2021-01-25,2021-02-04,ZAV,1000,A,ZAV8,ZAVSUM
2021-01-28,2021-01-25,2021-02-04,ZAV,1000,A,ZAV9,ZAVSUM
2021-01-28,2021-01-27,2021-02-05,ZAV,3577,A,ZAV4,ZAVSUM
2021-01-28,2021-01-27,2021-02-05,ZAV,3577,A,ZAV5,ZAVSUM
2021-01-28,2021-01-27,2021-02-05,ZAV,3577,A,ZAV7,ZAVSUM
2021-01-28,2021-01-27,2021-02-05,ZAV,3577,A,ZAV8,ZAVSUM
2021-01-28,2021-01-27,2021-02-05,ZAV,3577,A,ZAV9,ZAVSUM
2021-01-28,2021-01-27,2021-02-05,ZAV,3577,A,ZAV9,ZAVSUM
2021-01-28,2021-01-27,2021-02-05,ZAV,3577,A,ZAVLE1,ZAVSUM
2021-01-28,2021-01-27,2021-02-06,ZAV,3577,A,ZAV2,ZAVOKU
2021-01-28,2021-01-27,2021-02-06,ZAV,3577,A,ZAV5,ZAVSUM
2021-01-28,2021-01-27,2021-02-06,ZAV,3577,A,ZAV8,ZAVSUM
2021-01-28,2021-01-26,2021-02-04,ZAV,3631,A,ZAVLE3,ZAVOKU
2021-01-28,2021-01-26,2021-01-31,ZAV,3631,E,ZAVDS,ZAVSUM
2021-01-28,2021-01-25,2021-02-04,ZAV,999,E,ZAVDD,ZAVOKU
2021-01-29,2021-01-25,2021-02-03,OS,124,E,OSDD,OSSUM
2021-01-29,2021-01-29,2021-02-07,OS,1241,E,OSU,OSSUM
2021-01-29,2021-01-29,2021-02-07,OS,1272,A,OS3,OSSUM
2021-01-29,2021-01-26,2021-02-06,OS,129,E,OSU,OSOKU
2021-01-29,2021-01-24,2021-02-01,OS,1342,E,OSDD,OSSUM
2021-01-29,2021-01-29,2021-02-05,OS,1342,E,OSDD,OSOKU
2021-01-29,2021-01-29,2021-02-05,OS,198,E,OSU,OSSUM
2021-01-29,2021-01-29,2021-02-05,OS,198,E,OSDS,OSSUM
2021-01-29,2021-01-28,2021-02-06,OS,201,A,OS2,OSSUM
2021-01-29,2021-01-28,2021-02-06,OS,201,A,OS2,OSSUM
2021-01-29,2021-01-29,2021-02-07,OS,204,E,OSU,OSSUM
2021-01-29,2021-01-29,2021-02-07,OS,204,E,OSU,OSOKU
2021-01-29,2021-01-28,2021-02-07,OS,217,E,OSDS,OSOKU
2021-01-29,2021-01-29,2021-02-07,OS,217,E,OSU,OSSUM
2021-01-29,2021-01-26,2021-02-06,OS,21875,E,OSU,OSOKU
2021-01-29,2021-01-25,2021-02-04,OS,225,E,OSDS,OSOKU
2021-01-29,2021-01-29,2021-02-05,OS,227,A,OS3,OSSUM
2021-01-29,2021-01-25,2021-02-02,OS,242,E,OSDD,OSSUM
2021-01-29,2021-01-29,2021-02-07,OS,242,E,OSDS,OSSUM
2021-01-29,2021-01-29,2021-02-08,OS,284,A,OS2,OSOKU
2021-01-29,2021-01-29,2021-02-05,OS,284,E,OSU,OSSUM
2021-01-29,2021-01-29,2021-02-05,OS,284,E,OSU,OSSUM
2021-01-29,2021-01-26,2021-02-05,OS,291,A,OS1,OSOKU
2021-01-29,2021-01-29,2021-03-07,OS,297,E,OSU,OSSUM
2021-01-29,2021-01-28,2021-02-07,OS,298,E,OSU,OSSUM
2021-01-29,2021-01-25,2021-02-04,OS,300,A,OS1,OSSUM
2021-01-29,2021-01-26,2021-02-05,OS,300,A,OS1,OSOSE
2021-01-29,2021-01-29,2021-02-08,OS,311,A,OS3,OSOSE
2021-01-29,2021-01-29,2021-02-08,OS,311,A,OS3,OSOSE
2021-01-29,2021-01-26,2021-01-31,OS,313,A,OS1,OSSUM
2021-01-29,2021-01-28,2021-02-07,OS,313,A,OS3,OSSUM
2021-01-29,2021-01-26,2021-02-06,OS,316,E,OSU,OSOKU
2021-01-29,2021-01-27,2021-02-06,OS,316,E,OSU,OSSUM
2021-01-29,2021-01-27,2021-02-06,OS,316,E,OSU,OSSUM
2021-01-29,2021-01-27,2021-02-06,OS,316,E,OSU,OSSUM
2021-01-29,2021-01-28,2021-02-06,OS,333,E,OSDD,OSOKU
2021-01-29,2021-01-04,2021-01-13,OS,336,E,OSDS,OSOKU
2021-01-29,2021-01-12,2021-01-21,OS,336,E,OSDD,OSOKU
2021-01-29,2021-01-22,2021-01-31,OS,336,E,OSU,OSOKU
2021-01-29,2021-01-28,2021-02-07,OS,336,E,OSU,OSOKU
2021-01-29,2021-01-26,2021-02-05,OS,352,A,OS1,OSSUM
2021-01-29,2021-01-26,2021-02-05,OS,352,A,OS2,OSSUM
2021-01-29,2021-01-26,2021-02-05,OS,352,A,OS3,OSSUM
2021-01-29,2021-01-26,2021-02-05,OS,352,A,OS3,OSSUM
2021-01-29,2021-01-26,2021-02-05,OS,353,A,OS3,OSSUM
2021-01-29,2021-01-28,2021-02-06,OS,3545,A,OS3,OSOKU
2021-01-29,2021-01-28,2021-02-07,OS,3545,A,OS3,OSOKU
2021-01-29,2021-01-28,2021-02-06,OS,3545,E,OSU,OSSUM
2021-01-29,2021-01-28,2021-02-06,OS,3545,E,OSU,OSSUM
2021-01-29,2021-01-29,2021-02-05,OS,3545,E,OSU,OSSUM
2021-01-29,2021-01-29,2021-02-05,OS,3545,E,OSU,OSSUM
2021-01-29,2021-01-28,2021-02-06,OS,362,E,OSDS,OSSUM
2021-01-29,2021-01-26,2021-02-01,OS,373,E,OSDS,OSOKU
2021-01-29,2021-01-28,2021-02-07,OS,374,E,OSU,OSOKU
2021-01-29,2021-01-28,2021-02-07,OS,374,E,OSU,OSOKU
2021-01-29,2021-01-29,2021-02-07,OS,401,E,OSDD,OSOKU
2021-01-29,2021-01-29,2021-02-01,OS,410,A,OS3,OSSUM
2021-01-29,2021-01-28,2021-02-06,OS,420,A,OS2,OSSUM
2021-01-29,2021-01-28,2021-03-06,OS,420,A,OS1,OSSUM
2021-01-29,2021-01-22,2021-02-01,OS,438,A,OS2,OSSUM
2021-01-29,2021-01-22,2021-02-01,OS,438,A,OS3,OSSUM
2021-01-29,2021-01-26,2021-02-05,OS,438,A,OS2,OSSUM
2021-01-29,2021-01-26,2021-01-29,OS,555,E,OSDS,OSSUM
2021-01-29,2021-01-27,2021-01-28,OS,555,E,OSU,OSSUM
2021-01-29,2021-01-27,2021-01-28,OS,555,E,OSU,OSSUM
2021-01-29,2021-01-29,2021-01-29,OS,555,E,OSU,OSSUM
2021-01-29,2021-01-29,2021-02-07,OS,573,A,OS1,OSSUM
2021-01-29,2021-01-25,2021-02-05,OS,574,A,OS2,OSSUM
2021-01-29,2021-01-25,2021-02-05,OS,574,A,OS2,OSSUM
2021-01-29,2021-01-28,2021-02-07,OS,577,E,OSDD,OSSUM
2021-01-29,2021-01-25,2021-02-04,OS,587,A,OS2,OSSUM
2021-01-29,2021-01-25,2021-02-04,OS,587,A,OS2,OSSUM
2021-01-29,2021-01-26,2021-02-09,OS,587,E,OSDD,OSOKU
2021-01-29,2021-01-29,2021-03-08,OS,598,A,OS1,OSSUM
2021-01-29,2021-01-29,2021-03-08,OS,598,A,OS3,OSSUM
2021-01-29,2021-01-28,2021-02-06,OS,6687,E,OSU,OSSUM
2021-01-29,2021-01-28,2021-02-06,OS,6687,E,OSU,OSSUM
2021-01-29,2021-01-28,2021-02-06,OS,6687,E,OSU,OSSUM
2021-01-29,2021-01-28,2021-02-06,OS,6687,E,OSDS,OSSUM
